 X Y
3653603 -3.8667226 -34.218033
2177162 -22.36278 8.633274
1350282 4.3555245 3.3046694
2005643 8.478515 0.12758963
5103333 -12.459212 34.64829
3676816 13.619762 0.58067644
2663791 -22.36278 8.633274
2300561 -21.624083 -21.055426
5184153 -22.36278 8.633274
532388 17.66966 4.9600153
5110073 -22.36278 8.633274
4136888 23.581907 -1.352254
2628244 16.365164 -7.0353994
3545750 18.971071 -3.5061088
662168 13.951683 1.9929823
1726856 -22.36278 8.633274
5456804 11.667619 -7.2864323
2890395 -22.36278 8.633274
4715610 -3.8667226 -34.218033
4267670 13.669911 0.44715792
1153693 22.969069 1.699614
5402915 -22.36278 8.633274
3906212 17.684607 -3.2154026
3873459 11.989063 0.09210901
5413568 -22.36278 8.633274
3021505 10.643468 -1.3706169
5388868 -22.36278 8.633274
1120961 13.9555645 1.8058271
119945 15.701646 0.55841726
5262742 19.869024 -5.057789
3644108 -22.36278 8.633274
5224493 13.47643 -3.1157095
4004558 -22.36278 8.633274
215274 -22.36278 8.633274
2719579 -3.8667226 -34.218033
3185360 16.261684 0.8054843
219775 -12.459212 34.64829
4889305 16.262146 7.7912164
3775204 -22.36278 8.633274
2977745 -22.36278 8.633274
5482063 15.278055 0.29554516
629477 20.906832 4.498943
6896 13.5821905 -10.246408
1073923 15.6985035 1.8796333
1497514 -22.36278 8.633274
4110172 12.70699 0.42608124
3078318 21.261175 2.7001517
2711807 8.435425 -0.2627571
2894527 11.060012 1.1313814
555746 18.183966 -0.03490858
640893 12.535056 -2.8167033
1488059 13.888532 -1.0718042
4907940 10.861193 7.036295
3384859 -22.36278 8.633274
72443 -3.8667226 -34.218033
2210372 6.1149535 5.072741
2546334 -22.36278 8.633274
2136828 -22.36278 8.633274
1203092 11.89462 0.26158893
2104062 -22.36278 8.633274
1841930 -3.8769963 -34.171032
1580312 -22.36278 8.633274
2136844 -22.36278 8.633274
4743165 15.365296 6.7754245
105231 -22.36278 8.633274
5337665 6.998642 8.195797
3808025 12.648659 -0.4081078
5479194 13.693665 -1.3757361
3589100 -48.18103 11.3500595
3087134 14.145187 2.4447167
2056344 -22.36278 8.633274
2300703 13.065584 2.026057
2866763 -21.624083 -21.055426
1121057 -22.36278 8.633274
2128305 -48.951252 -6.8127427
695074 9.245295 -2.0837789
2235908 -3.8758788 -34.175835
3792221 -38.969486 23.335608
1243274 -40.626835 -3.402508
3808041 -3.8751009 -34.171787
2747647 -3.876389 -34.168922
2193570 9.024831 -4.9802685
3881845 -22.36278 8.633274
334638 13.405154 -5.7110033
3644209 -22.36278 8.633274
2649045 10.5617895 9.730427
4434896 -3.8768172 -34.17166
2628403 15.921589 6.4194813
5446452 -22.36278 8.633274
4385927 -3.8770626 -34.171494
3480373 13.590579 3.7862446
2104125 -22.36278 8.633274
3747547 15.455753 -3.5242627
3709759 -39.122993 23.40523
4443350 12.690861 -3.3736596
4184166 13.42525 7.4182005
1070854 11.192595 0.2201561
1341312 5.0968847 5.1735754
734201 -3.879795 -34.20212
2976752 -22.36278 8.633274
4123143 -22.36278 8.633274
1121092 9.810679 1.1819872
4070405 -22.36278 8.633274
2857799 -22.36278 8.633274
400208 19.16837 3.4780438
2541207 -22.36278 8.633274
793425 -22.36278 8.633274
4927220 -22.36278 8.633274
2420451 -48.182484 11.349833
4660052 8.406622 9.409985
5151573 -3.8756754 -34.17667
5394189 -22.36278 8.633274
400856 14.637891 -9.39162
3206168 -12.404849 34.68102
1743721 -22.36278 8.633274
4278227 -22.36278 8.633274
2272753 -22.36278 8.633274
3622294 -22.36278 8.633274
2568152 7.851152 -0.64440376
882394 -22.36278 8.633274
837648 -22.36278 8.633274
4279968 15.477008 4.88225
4179605 13.450883 -2.0101807
2540668 -22.36278 8.633274
1015202 -22.36278 8.633274
1202467 -36.36102 -13.243847
5056951 -22.36278 8.633274
4645653 -3.8751009 -34.171787
567746 -2.256139 31.335827
3496083 15.960533 -1.9158643
4922251 -22.36278 8.633274
3224519 -3.8796277 -34.16898
3843671 -30.708279 33.612286
4103051 11.222218 -2.5981936
1710987 10.907208 4.3481317
4561806 -37.635803 -25.892008
939066 -37.635723 -25.892073
1736239 -3.8768206 -34.174557
7056 13.894242 -3.631318
5315474 12.691404 2.9995906
2562964 4.222332 2.404642
441008 11.900841 1.9858831
4758427 15.08086 -3.1758585
531362 -22.36278 8.633274
1321746 15.744471 0.12003852
105384 20.767067 6.425462
760744 -22.36278 8.633274
2010066 10.550609 3.3313742
2235306 13.323904 -8.736207
4135853 -48.18234 11.349727
3318719 -3.87978 -34.211918
192219 13.883676 -2.1958451
5301208 4.1226883 -0.49030727
5429283 -22.36278 8.633274
1646268 9.641443 9.239555
1208702 15.783632 5.309845
170936 -22.36278 8.633274
159039 -3.8762102 -34.157116
4299707 18.775055 0.8897272
337320 -22.36278 8.633274
3185603 15.67553 4.2469974
4234193 11.102092 -2.9021065
3945616 -21.465288 -20.941513
2464723 20.33795 -2.8488364
662489 -22.36278 8.633274
2620399 15.751777 3.390171
1711072 13.98726 -1.0028226
4481635 9.274566 -0.78733057
1383392 14.146877 2.3381984
3560906 -39.122993 23.40523
138211 -22.36278 8.633274
3517152 9.962715 -1.6700885
695270 17.78902 3.7840242
4758503 16.226034 -4.720296
7144 16.618196 -4.897292
89729 8.257298 -6.858598
4987894 10.3352375 -0.4706894
2564409 -3.8770626 -34.171494
4627450 14.447214 5.5463147
1678330 7.7281966 -3.3442707
699022 -48.951145 -6.8120456
1526192 10.33603 0.083986394
1088510 -22.36278 8.633274
3918032 7.24358 -0.95663553
2977188 -22.36278 8.633274
1549718 -22.36278 8.633274
4467167 -20.35662 -21.41811
5155558 12.629299 -1.483883
1992730 -22.36278 8.633274
3295752 8.113783 3.491868
1796965 -22.36278 8.633274
3554652 11.3205805 -2.5667171
4700829 17.540014 -1.7208023
2464778 12.620254 -0.15288441
927811 11.8760195 2.0548875
1433158 9.38458 0.17171596
2923544 -22.36278 8.633274
2677439 -22.36278 8.633274
4234266 10.276405 -7.635923
3361378 -22.36278 8.633274
4987936 9.2203045 -2.3340807
849158 -12.404848 34.681026
385055 -22.36278 8.633274
107257 12.607518 -1.4434757
772090 13.379507 -3.676376
4890274 -22.36278 8.633274
2055577 18.001825 2.8295512
5184544 14.361778 -5.7229204
2717312 -3.8775742 -34.19158
1285161 12.555124 0.046127472
3709996 13.421731 5.182847
3288427 -22.36278 8.633274
1088568 18.576075 -8.300609
5217340 19.025782 -3.9968214
1219648 -22.36278 8.633274
2733477 -22.36278 8.633274
5167824 -22.36278 8.633274
5491619 -22.36278 8.633274
5481908 -22.36278 8.633274
1514567 13.325045 -1.9173197
7240 -22.36278 8.633274
4153250 18.01571 -2.7222486
1941922 -48.95145 -6.8118
3829878 -21.465784 -20.942047
5227091 3.3223157 -0.25534287
629866 8.284724 1.6947771
3415149 -3.8667226 -34.218033
4861162 13.761305 -0.5630567
4829383 -21.465288 -20.941513
2956398 7.963221 -4.1215143
2071663 12.137815 -8.441942
1222580 -3.8667226 -34.218033
4333494 -46.608963 9.662666
3389585 17.59512 0.8282902
1860151 13.5543375 -4.4796243
599713 -3.8667226 -34.218033
4978080 18.26986 3.6108758
4955254 16.529034 3.9878018
2759801 -2.30557 41.852497
3797574 -30.707977 33.61189
991275 -22.36278 8.633274
4070521 15.537883 1.0184835
859267 13.128692 -9.603613
2409150 -21.463634 -20.943043
1088655 12.153104 7.1637774
3617177 -22.36278 8.633274
2825361 15.356188 7.701801
2039306 -37.430832 -10.375864
826518 -21.624083 -21.055426
1354088 -22.36278 8.633274
2172118 -22.36278 8.633274
5104421 -22.36278 8.633274
4586352 13.285035 3.0374415
1055903 -22.36278 8.633274
4573940 15.360005 -5.556432
5053599 15.125092 1.6232618
2107245 -22.36278 8.633274
2989218 -3.8667226 -34.218033
3527982 -22.36278 8.633274
2858649 15.580104 6.0091934
3916594 -22.36278 8.633274
3687116 3.5170102 3.705916
3841207 10.082613 1.427242
3288250 -22.36278 8.633274
1055943 -22.36278 8.633274
5029427 -40.626705 -3.4026036
990408 6.141965 0.16561098
1613001 -22.36278 8.633274
3569397 8.857881 1.8863999
3759267 -21.624083 -21.055426
3809251 -3.8667226 -34.218033
5151962 12.583672 0.6677292
1875181 17.073818 2.4658995
2301175 14.546365 -6.3013406
3987903 -3.8667226 -34.218033
1864188 -22.36278 8.633274
2385777 -22.36278 8.633274
1393313 -22.36278 8.633274
4548807 14.075189 -1.227489
793857 -22.36278 8.633274
2383306 -3.8667226 -34.218033
1236048 -22.36278 8.633274
2006286 5.197541 5.6884117
3349775 13.892751 -1.0759898
5373445 6.4204936 2.0508747
1487194 -22.36278 8.633274
171294 12.575042 2.631085
3536260 -48.182484 11.349833
1386002 12.982586 -1.3585588
3603942 -3.8667226 -34.218033
3177221 13.858874 9.652318
3040837 -22.36278 8.633274
120563 -22.36278 8.633274
2612143 -3.8667226 -34.218033
2016142 17.456293 -4.882297
1614758 12.690409 3.0002947
4642987 9.9285965 -2.0958447
204946 12.687644 -1.1896843
761128 15.221742 -4.336119
2060234 -3.8667226 -34.218033
3480882 -22.36278 8.633274
3457308 13.961942 -0.10534249
5430469 -22.36278 8.633274
3349815 -3.8667226 -34.218033
5423512 -3.8771658 -34.191986
1785535 -22.36278 8.633274
603826 20.19703 -2.3006747
990528 16.722227 -0.67366713
3153215 11.243928 0.89239556
3153224 15.0976715 1.694873
3382609 17.707191 8.37461
4306289 -22.36278 8.633274
1724393 10.763878 -3.6453595
4758869 -3.8667226 -34.218033
3366101 -22.36278 8.633274
1551452 15.697272 4.250518
5021013 14.064611 4.901366
204118 11.618303 -0.34293938
3154204 -22.36278 8.633274
744690 -22.36278 8.633274
1661282 12.852871 -2.4712281
779993 -22.36278 8.633274
4552584 17.781504 -8.926012
1232378 10.911994 -1.0920194
2927790 11.173381 -0.7378939
5141186 15.942972 -10.648041
4500415 12.271765 -1.8356352
4103525 9.77726 -9.530181
2684880 -22.36278 8.633274
3649142 13.559361 -1.2177876
5250404 8.272354 2.675068
3415402 14.591738 -1.1480358
3854676 19.829054 2.0855405
3939695 -21.465288 -20.941513
5005171 -3.8667226 -34.218033
2792819 13.667486 3.5032074
3087854 11.491073 -2.2202451
5369521 13.546213 1.1021526
2701914 -21.465288 -20.941513
2217011 -3.8667226 -34.218033
4279440 7.251383 -7.92865
965265 11.749826 5.171595
4955529 4.912271 -4.380104
4398474 4.5361586 -3.4151094
2301328 9.048742 -9.556696
1702322 -22.36278 8.633274
3567086 4.5453806 1.3070151
3698115 -21.465784 -20.942047
1943033 -12.459212 34.64829
2418525 7.8625712 -5.0347385
695707 23.078606 3.201286
499099 17.795116 9.657168
3532171 -22.36278 8.633274
3349918 8.859199 3.2991643
5064955 -3.8667226 -34.218033
2530723 11.976442 1.3184946
2465192 12.54586 5.761898
1302872 -22.36278 8.633274
4384855 -22.36278 8.633274
4244616 -22.36278 8.633274
3875690 -22.36278 8.633274
3677620 7.778221 0.30631486
499125 9.158006 -2.3183057
4300214 -22.36278 8.633274
84527 13.417726 -4.205259
1744307 12.1302805 3.5156522
2979476 -21.461538 -20.941893
994414 -22.36278 8.633274
1777081 -22.36278 8.633274
597433 -22.36278 8.633274
609095 17.289244 8.9554205
2891195 11.921141 -6.432389
4562364 -22.36278 8.633274
2109864 -22.36278 8.633274
566313 -37.432106 -10.375306
349829 13.70771 10.950341
1678800 14.281548 -4.431955
2609069 -48.951332 -6.8127384
1187293 8.944684 8.721062
719481 -12.401481 34.68189
4038117 12.077938 0.141756
3749676 -30.707945 33.611385
2018902 13.188756 -0.8365854
4835103 10.7405 -0.36963332
2778662 3.5192084 -2.6983979
4695463 8.418828 -1.7807683
4438357 -22.36278 8.633274
4333033 15.093842 -4.4295936
3163302 -3.8667226 -34.218033
400874 13.29681 -4.4380345
5123095 -22.36278 8.633274
531958 12.288877 0.6296551
2637492 -22.36278 8.633274
5414392 10.808861 4.064163
4076345 8.839062 2.0133555
4341429 -3.8667226 -34.218033
4892586 13.749602 -0.56589353
3485117 12.184562 -5.651132
2707981 -22.36278 8.633274
761353 -22.36278 8.633274
1418285 13.543309 -5.414961
5305483 -22.36278 8.633274
1364462 -3.8667226 -34.218033
2076167 15.389855 1.2994356
2587491 8.126311 3.6276703
4603937 10.109345 3.836219
2185526 12.763903 -5.797315
53883 10.58146 7.1604037
750817 -22.36278 8.633274
55326 12.081983 0.28089675
4857357 20.544067 -0.00036807545
4857364 -22.36278 8.633274
4569549 6.409241 2.6884263
171541 -22.36278 8.633274
2219524 10.048667 -7.6054153
4989668 -21.624083 -21.055426
4215453 16.910984 0.014505832
564758 -22.36278 8.633274
2411261 15.771 -8.461397
319658 -22.36278 8.633274
2596372 19.142494 5.001929
4677932 -22.36278 8.633274
630300 -22.36278 8.633274
1946687 -3.8667226 -34.218033
3636559 -22.36278 8.633274
106013 21.135656 1.7574991
1200806 -3.8667226 -34.218033
3874334 10.429196 -3.895486
569694 -22.36278 8.633274
2563613 14.831072 3.9941723
466465 13.961193 3.4479837
543265 -22.36278 8.633274
2563623 -22.36278 8.633274
5414445 -20.546196 -20.425135
895985 -22.36278 8.633274
1571822 20.032183 -3.8450518
1464152 -22.36278 8.633274
1494095 -3.8667226 -34.218033
5004996 -22.36278 8.633274
1724404 -22.36278 8.633274
846710 -22.36278 8.633274
3219000 -3.8667226 -34.218033
4939817 -3.8667226 -34.218033
2914896 15.144426 2.8200889
347194 -22.36278 8.633274
5240382 15.1818695 -1.4259722
1298945 -37.635803 -25.892008
534555 -2.2564921 31.335732
2665286 23.536886 -0.54327744
3677764 -22.36278 8.633274
1391780 13.193085 -2.787885
4865982 -2.30557 41.852497
5293858 17.548603 -8.080335
1023560 16.332376 2.9748735
963307 -22.36278 8.633274
106076 -22.36278 8.633274
3994837 -22.36278 8.633274
3320116 11.098859 -0.39986998
3350108 18.253222 -1.1669734
946599 -21.624083 -21.055426
3197835 11.519919 -6.08542
4421337 -22.36278 8.633274
2989666 11.111411 -1.5435786
4071021 -3.8667226 -34.218033
2639251 13.18739 -5.225493
3688556 12.539699 -0.14294018
3284594 -22.36278 8.633274
439167 7.0152054 7.764816
892536 9.90825 0.2519689
237177 8.503565 -5.5883527
3882141 -21.624083 -21.055426
3579513 -3.8667226 -34.218033
4046658 -21.624083 -21.055426
4150595 10.655221 -1.1058557
3710608 -22.36278 8.633274
5317868 -3.8667226 -34.218033
3940019 -22.36278 8.633274
925333 -12.404849 34.68093
2572279 -22.36278 8.633274
2911697 -22.36278 8.633274
2345204 14.027079 -5.785406
1900015 -21.624083 -21.055426
990877 -22.36278 8.633274
1613472 -3.8667226 -34.218033
3435327 -22.36278 8.633274
3232494 13.578093 -1.03152
2189454 -36.388607 -13.177337
3205128 14.82564 6.100416
1253027 -22.36278 8.633274
2019639 -22.36278 8.633274
1744549 8.047434 -1.1804234
4171945 -12.404388 34.680454
466599 -22.36278 8.633274
3385916 -22.36278 8.633274
499368 -22.36278 8.633274
4736621 -22.36278 8.633274
499369 20.568504 -2.5832787
4107409 -12.583095 35.11611
1613483 14.690814 1.9578396
1302248 -2.256139 31.335827
7848 -22.36278 8.633274
4781459 -3.8667226 -34.218033
3854262 16.708601 -0.77683306
4759219 10.049301 -5.8588233
4369193 -22.36278 8.633274
3940022 11.386894 6.6040277
4464310 13.503903 -2.0439
1631153 12.729167 6.019476
728765 -3.8667226 -34.218033
2114657 5.2895575 1.9276539
864690 13.165046 -2.0604284
4529853 -22.36278 8.633274
3585290 -22.36278 8.633274
5283918 13.444839 2.6739333
4038333 -22.36278 8.633274
3685506 13.619928 -3.92791
2301642 -21.624083 -21.055426
1187524 7.9076886 9.183868
3043854 -12.4043865 34.680496
4497096 -22.36278 8.633274
1030823 3.963015 -1.1611518
3910695 -3.8667226 -34.218033
2896225 14.784983 -0.47456437
597708 18.921436 8.0626745
2563789 -22.36278 8.633274
1783476 -3.8667226 -34.218033
1253069 14.824532 5.9691706
4347935 -22.36278 8.633274
3940049 14.463917 -3.3085709
5512926 11.602293 4.5844154
1764705 -22.36278 8.633274
2268895 -22.36278 8.633274
1664041 -22.36278 8.633274
3808990 -22.36278 8.633274
745907 -22.36278 8.633274
369355 -30.708279 33.612286
2399969 12.163438 -3.6098542
3055331 17.922337 -1.4654446
815124 -3.8667226 -34.218033
892653 8.894758 4.121695
2596593 16.071733 -0.24764405
2871944 -3.8667226 -34.218033
3743480 -22.36278 8.633274
2800398 -3.8667226 -34.218033
155163 13.734104 -1.7423623
4660986 3.8079906 4.317025
4074723 -22.36278 8.633274
1596502 15.1717 1.1211153
4028828 12.367797 4.713368
2432770 6.312839 -7.9987597
4628228 11.861494 -4.885289
2039561 14.958375 8.803711
4398875 -22.36278 8.633274
5144177 -22.36278 8.633274
1799381 -48.18234 11.349727
1875759 14.279602 -0.7707384
3459635 -22.36278 8.633274
4005689 10.761139 -4.950381
2301755 13.319652 5.322164
3549925 -22.36278 8.633274
5087036 14.594226 -2.3520355
814862 -22.36278 8.633274
3710786 7.5682216 2.020947
3153731 15.581389 -9.452312
4553380 -3.8667226 -34.218033
335698 13.796846 1.3425571
47507 -3.8667226 -34.218033
368467 15.151861 -1.8762157
3594851 -22.36278 8.633274
5385255 12.268541 -1.7824287
4245632 13.226271 -4.3258076
347027 14.128914 -0.288979
5235956 -21.465784 -20.942047
1786797 22.50701 2.12434
1850905 17.072514 5.242951
3363757 10.471227 -6.3292394
2348797 9.27718 4.39366
3317590 -22.36278 8.633274
1648567 -3.8667226 -34.218033
5059200 12.471157 0.5680051
2531161 10.380952 -1.8150872
883514 -22.36278 8.633274
979459 -22.36278 8.633274
4498356 15.224392 4.783942
3219305 12.989253 5.158783
2173929 -3.8667226 -34.218033
630637 -22.36278 8.633274
1884792 14.665011 -0.9320605
1122164 5.6173043 -0.84088963
13714 -22.36278 8.633274
3975958 21.272308 -4.7846856
171909 11.058916 7.79495
4276151 6.6452336 -6.71011
475702 11.501066 -1.3911775
4216757 17.825325 -3.8221858
1494896 9.504173 5.183015
2448057 -22.36278 8.633274
4143462 -22.36278 8.633274
3333148 6.1935997 1.8206828
4648033 18.170834 -0.26237774
1441564 19.257757 -3.13423
3292618 13.679013 6.576909
3973016 -12.4043865 34.682003
940031 -22.36278 8.633274
49395 -3.8667226 -34.218033
419125 -3.8667226 -34.218033
3138481 7.604322 -3.6765046
2420301 -3.8667226 -34.218033
1798705 18.738123 -7.9765525
2960420 -22.36278 8.633274
4988830 16.420563 1.1175765
1941409 3.100314 2.2471387
4532281 -3.8667226 -34.218033
663462 -3.8667226 -34.218033
4419563 5.6132383 -0.83553493
1482663 -22.36278 8.633274
5159102 -22.36278 8.633274
171947 -22.36278 8.633274
181321 -22.36278 8.633274
2301868 16.347675 -3.254247
3097003 -22.36278 8.633274
1712046 -22.36278 8.633274
418656 -3.8667226 -34.218033
2243185 -22.36278 8.633274
1810351 -3.8667226 -34.218033
4450933 -22.36278 8.633274
2373445 -3.8667226 -34.218033
2203569 14.037732 -2.4936674
1392887 -22.36278 8.633274
1048062 -2.2561295 31.335394
2551254 19.789621 0.021222359
4749072 8.45662 -1.3075901
194010 -22.36278 8.633274
860095 12.937336 0.43186104
850887 -22.36278 8.633274
1023950 -22.36278 8.633274
350915 -48.951412 -6.8132052
73689 -12.4043865 34.681084
3910541 10.960655 -4.078533
4207563 10.008628 -5.6173544
3309409 -3.8667226 -34.218033
3493985 -22.36278 8.633274
3678169 21.774416 4.496754
5321336 -40.626526 -3.4003246
2695133 22.445892 2.597686
2072545 -22.36278 8.633274
839461 -21.624083 -21.055426
3121123 10.626071 1.5806557
1923347 16.558737 6.401195
2498536 -22.36278 8.633274
3140376 -22.36278 8.633274
1920018 13.014602 0.7488415
3973097 -21.624083 -21.055426
1604373 -3.8667226 -34.218033
1211499 10.301065 -0.920217
2745025 -22.36278 8.633274
1919283 13.312058 0.72530496
5054442 15.795927 -0.7420496
139249 8.964954 -3.2993407
3502282 -22.36278 8.633274
1256724 12.3595295 -2.3544197
1859220 -22.36278 8.633274
2269175 12.214448 -0.4683863
3859249 -22.36278 8.633274
1941496 -22.36278 8.633274
1401689 -48.95145 -6.8118
3186682 13.76908 -1.157747
4825088 -22.36278 8.633274
1321383 -22.36278 8.633274
5251074 12.920462 -1.2893522
2826270 -21.624083 -21.055426
4218051 15.142909 1.8303335
435568 -22.36278 8.633274
3448869 12.817955 0.97431713
991272 10.457151 -0.85633016
1489304 -3.8667226 -34.218033
2662452 16.2435 -0.64119637
1581112 11.366299 0.73086995
1941561 -22.36278 8.633274
1204050 -22.36278 8.633274
1220679 16.664333 -3.630096
932373 -3.8667226 -34.218033
532556 -30.707945 33.611385
1789335 -30.708279 33.612286
147792 -2.30557 41.852497
3958394 9.636225 6.903911
1777746 -22.36278 8.633274
1122468 -21.624083 -21.055426
2334814 -3.8667226 -34.218033
3459613 -21.624083 -21.055426
4793390 13.151413 3.54209
4694115 -2.30557 41.852497
2632278 -30.707977 33.61189
4546266 13.241405 -6.5982766
2957413 -12.4043865 34.681084
827670 11.104061 -7.2956257
2700204 13.037952 -0.82687163
2909212 -22.36278 8.633274
1141648 14.12346 0.39845878
4548516 -22.36278 8.633274
5513326 -22.36278 8.633274
50201 12.678799 -0.4293267
4235374 -3.8667226 -34.218033
2027984 12.674564 1.5021003
3022960 -37.635803 -25.892008
1335150 -12.834403 34.571194
1103026 -46.60802 9.663149
3864506 13.7661085 0.49834195
1220721 10.845112 8.037861
4137077 -3.8667226 -34.218033
5500478 -22.36278 8.633274
4892547 15.190611 0.08886042
3862581 -22.36278 8.633274
1450099 7.245572 3.9670587
4006008 13.827131 8.379397
2793595 -3.8667226 -34.218033
4044091 -22.36278 8.633274
2012831 -21.624083 -21.055426
3406274 4.772187 -3.0558867
2072703 -22.36278 8.633274
73861 5.794401 3.928729
4563081 15.902467 1.0813162
2367626 -12.4043865 34.680893
2091284 16.357275 -7.551175
4859807 -3.8667226 -34.218033
2639172 -3.8667226 -34.218033
4726923 9.3503 1.6465452
991372 13.178184 -3.2388992
4235405 16.151985 -0.21003991
1843339 -3.8667226 -34.218033
4085587 -22.36278 8.633274
2273975 -21.624083 -21.055426
1326189 17.259396 4.3440237
3186839 -22.36278 8.633274
358209 -21.624083 -21.055426
5251225 14.003452 0.09871717
1140256 -22.36278 8.633274
1253537 8.787492 0.44040403
5513377 12.584139 2.4796278
2515002 -21.624083 -21.055426
1271496 -22.36278 8.633274
2058524 10.921914 5.3480754
5480615 -3.8764777 -34.173183
2546681 11.52049 -4.2366986
4402771 14.659146 -0.6758877
1646760 12.981995 -1.9308689
4553647 -22.36278 8.633274
368807 10.792784 2.83665
4106197 -22.36278 8.633274
3940522 14.927283 -1.7527388
204974 14.760765 -1.39455
4300980 13.688557 -7.2244473
1404992 -48.95096 -6.055408
1745077 14.953976 -6.975124
20228 -48.18103 11.3500595
958650 -20.546196 -20.425135
2150331 19.215387 -4.4437923
1637653 13.158158 0.9317314
2469359 23.143 -3.5964463
4006076 15.359972 -3.9570248
1166451 -22.36278 8.633274
2891975 14.648693 0.07564021
336077 16.793085 1.6705906
3416272 17.872839 -3.1002295
3219665 -22.36278 8.633274
1235493 -3.8667226 -34.218033
4968997 14.429402 1.561777
63321 17.075714 -2.0436256
4333779 14.360629 1.1347882
5087453 -22.36278 8.633274
811730 -22.36278 8.633274
5062147 -22.36278 8.633274
2924774 7.979017 3.0305688
3055853 11.115948 -1.1901907
2588282 -3.8667226 -34.218033
4628718 20.250929 0.59262687
2577135 -22.36278 8.633274
76084 16.18865 1.2864598
576003 10.432278 -4.700383
2695414 15.871779 -7.4833045
1384694 13.456977 -0.65728235
240380 -3.8667226 -34.218033
4890872 -22.36278 8.633274
73983 15.092605 -0.6607334
2203905 -22.36278 8.633274
3776775 12.658617 1.1398748
1946132 -22.36278 8.633274
1483019 15.11495 -1.3046495
4108239 -12.404413 34.680473
2894126 16.260658 -2.3847256
2466066 11.083868 -0.6277574
5289215 -22.36278 8.633274
4609453 12.348772 1.7285888
3958702 4.218509 -0.059658896
4814404 -22.36278 8.633274
2798389 6.8701916 -2.7173178
2253819 -22.36278 8.633274
2995578 13.871256 -0.8456252
3597634 -22.36278 8.633274
4939279 -22.36278 8.633274
2336869 10.19347 -1.3552135
1024286 -22.36278 8.633274
2798864 9.721337 -3.1157732
3678494 6.9492936 3.831664
550727 -22.36278 8.633274
1614120 12.550454 0.33770895
95289 -21.624083 -21.055426
5054762 6.855186 1.3842044
2678760 -3.8667226 -34.218033
1843510 20.810177 0.40498558
3366929 -22.36278 8.633274
655008 12.959587 -1.9557403
1133272 -22.36278 8.633274
2369830 14.262144 -2.9578671
1483078 20.11366 0.5882205
2629961 16.652601 -2.0696323
2761048 15.721475 0.7693832
3881558 -22.36278 8.633274
2924890 14.601228 2.4310637
401758 -22.36278 8.633274
1941855 14.010389 0.21386339
5120356 -22.36278 8.633274
4989286 15.299533 -0.1343684
63541 -48.95116 -6.8127933
663921 17.647604 -0.8997717
2194346 -48.18234 11.349727
926077 15.819117 2.5378623
515911 -22.36278 8.633274
383444 17.15182 -3.3358133
4024641 -22.36278 8.633274
3088924 12.454714 -3.8910177
112810 11.452471 -1.358108
4989329 -22.36278 8.633274
3991636 -22.36278 8.633274
416535 -21.624083 -21.055426
4891037 9.512403 -8.845426
2367902 13.67551 0.017026894
2782802 -22.36278 8.633274
827808 -22.36278 8.633274
861472 -21.624083 -21.055426
1795612 15.7707405 3.0330353
4569717 16.757381 -4.957949
1457143 -22.36278 8.633274
1044920 12.065263 0.123693146
958882 -22.36278 8.633274
4907739 13.883856 -10.962594
270754 14.246632 -2.7202191
4956582 7.362196 3.8785615
205224 10.796196 0.9729937
3711404 -22.36278 8.633274
3056046 5.142785 -3.7089512
3159811 -22.36278 8.633274
3547572 13.179405 10.325203
2040249 19.013515 -5.5794954
270779 -3.8667226 -34.218033
4353725 -3.8667226 -34.218033
910325 16.847622 1.3051839
3187131 -22.36278 8.633274
3580613 17.924397 2.1273828
5349817 -22.36278 8.633274
4209491 -22.36278 8.633274
4966081 -3.8667226 -34.218033
1820209 15.301248 -6.997513
5133821 14.98953 5.4707446
3202322 -22.36278 8.633274
310163 6.876817 2.285179
2190752 -22.36278 8.633274
5302187 14.849666 0.22849835
897222 15.54722 10.5548525
3449286 -3.8667226 -34.218033
5074417 -22.36278 8.633274
3663867 14.260699 -0.27311704
762316 -22.36278 8.633274
4727246 -22.36278 8.633274
4356181 10.132432 -2.593883
2957774 -22.36278 8.633274
4800134 13.80216 0.08995667
2564560 -3.8667226 -34.218033
4737829 -48.951145 -6.8120456
1295221 12.099733 -2.0824232
355839 22.353819 0.06693401
4071888 -48.181015 11.34957
291716 -22.36278 8.633274
1391395 -22.36278 8.633274
128220 -22.36278 8.633274
2074627 13.626493 0.61941576
2499023 -22.36278 8.633274
679853 -22.36278 8.633274
187609 -3.8667226 -34.218033
8692 16.69498 2.1276093
4244964 -3.8667226 -34.218033
1236520 18.988554 4.438672
3777023 -22.36278 8.633274
5076421 9.598874 1.7951274
5218815 16.456202 3.2325873
4629003 8.243402 -0.92793113
93027 -3.8667226 -34.218033
2040334 13.051896 0.6377161
934558 -22.36278 8.633274
2499087 8.134918 -3.4093075
1072031 -21.624083 -21.055426
1417744 17.769278 -1.4135325
1516051 13.766197 -4.229167
3613206 14.295088 -1.3312794
2204186 -3.8667226 -34.218033
3788005 18.836824 -1.1674706
5186078 12.047129 2.2033222
3711519 11.166473 -2.0905883
3121744 -22.36278 8.633274
3635244 12.499731 0.92921853
3711535 15.8130865 -6.185716
3973684 -3.8667226 -34.218033
2927431 -48.1876 11.356113
1375776 -22.36278 8.633274
1516086 11.640832 1.5304343
173236 -3.8667226 -34.218033
2368054 8.4155445 -7.435303
4989504 -22.36278 8.633274
