Cluster	Id
0	4490
0	4209
1	4609
-1	4638
0	4745
6	4610
2	4918
5	4534
-1	4850
3	5500
0	4570
2	5746
0	3655
3	5879
3	5895
-1	3327
2	1022
3	1152
3	1167
0	4618
2	1260
2	1045
3	1194
1	1289
3	1135
3	1395
3	5179
0	5478
-1	5299
0	5439
0	5591
0	5845
3	5990
3	1321
0	1628
0	2103
3	2836
3	1171
3	1118
2	1129
3	1071
3	1427
2	1209
3	1163
3	1079
3	1080
3	1081
3	1082
3	1083
3	1085
3	1086
3	1087
3	1088
3	1089
3	1341
2	1349
3	1173
2	1237
2	1242
3	1298
2	3798
4	1680
3	1097
3	1234
2	2072
3	4243
3	1211
3	1178
2	2241
2	4970
4	1141
4	1142
4	1144
3	1149
3	1287
0	2661
4	3439
3	1160
0	3600
3	1195
2	1205
3	1208
3	1215
3	1221
3	1224
4	1225
3	1248
2	1249
4	1264
3	1265
2	1266
2	1229
2	1320
3	1323
3	1330
3	1333
3	1373
6	1404
3	1449
3	1280
2	1206
3	1828
0	1839
3	1868
3	1932
3	2126
0	2144
3	2150
2	2160
0	2164
0	2230
4	2507
4	2578
-1	2064
3	3708
3	3726
0	4222
3	4352
4	5221
2	1187
3	1188
2	1197
3	1210
3	1212
6	1747
4	2180
3	2436
-1	2720
0	2574
5	2722
-1	2721
0	2700
3	4144
6	4356
2	4297
2	5738
3	1216
-1	2131
2	1391
3	1259
3	1336
2	1420
2	1458
3	1481
3	1549
3	1622
-1	1692
6	1785
3	1980
4	1974
3	2210
3	2237
3	2335
2	2389
-1	2427
2	2489
3	3009
5	2817
0	3377
2	2906
3	3589
2	4152
3	4190
0	2093
0	3036
2	1230
5	1480
2	3993
2	1241
1	1312
2	1238
3	1961
2	2106
3	2107
2	2136
2	2139
3	2163
2	2020
2	1949
3	4095
2	1251
3	1255
3	1466
3	1284
3	1306
3	1278
3	2300
2	3183
3	1261
4	3203
0	3146
1	3257
3	1273
2	2919
3	2938
0	3781
0	4266
3	1274
3	1276
3	1617
2	1668
0	1915
3	1987
3	2021
4	2062
3	2094
3	2101
2	2371
2	3734
3	1631
3	1397
3	1419
0	2012
2	1345
3	1350
3	1365
0	4114
0	5457
3	1431
-1	1370
3	1494
3	1599
1	1616
4	1621
3	1658
2	1688
0	1762
4	1722
4	1776
-1	1842
2	1849
2	1966
3	2196
-1	2181
6	1877
5	3473
0	3813
0	4389
3	5424
2	1329
0	1526
4	1667
0	1674
-1	1750
-1	2666
3	2920
2	3015
0	3273
4	3373
4	3376
0	3062
2	3399
0	3367
2	1976
0	3549
0	3349
1	4060
-1	4158
-1	4203
2	4395
6	3293
0	3976
0	3776
2	4440
3	4451
0	4659
5	4444
4	4755
-1	4816
0	4828
3	4843
3	4923
0	4986
3	1380
2	1542
2	1715
3	1355
0	1769
0	2580
0	2325
1	3766
-1	4211
3	4768
4	5100
-1	5317
-1	5318
-1	5485
3	5487
6	1726
3	5511
4	5513
-1	5526
-1	5005
-1	5540
1	5521
0	5539
3	5617
0	5623
-1	5602
3	5698
-1	5661
0	5655
3	5520
0	3864
-1	5799
-1	5594
2	5807
3	5769
3	5819
0	5510
4	5828
-1	5840
0	5551
-1	5754
0	5811
3	5817
5	4719
5	5859
5	5896
3	1360
3	1538
2	1359
0	2505
0	2514
0	2516
3	2619
-1	2701
0	2992
2	3966
3	1367
3	1816
3	1818
3	1822
3	1381
3	1408
3	1467
3	1378
3	1387
3	1388
3	1390
3	1448
3	1571
2	1579
4	1623
4	1767
3	1485
0	2217
5	2258
2	2235
0	2293
2	5029
4	1468
3	1470
0	1471
3	1530
-1	1574
3	1681
3	1706
2	1763
3	2193
-1	2260
5	2265
3	2451
3	2478
5	2033
-1	2601
-1	2603
4	2740
3	2974
3	2995
-1	3019
3	3235
3	3386
2	3298
3	3482
2	3492
3	5053
2	4841
3	1418
0	3723
-1	4543
2	4703
0	4867
5	1513
3	5078
3	1433
4	1457
3	1488
2	1511
4	1522
4	1524
3	1516
3	1536
0	1546
3	1553
5	1634
0	1676
3	1682
4	2454
3	2497
-1	2704
-1	2705
-1	2703
2	2706
2	2707
2	2708
2	2709
0	2712
-1	2717
-1	2718
0	2674
0	2676
-1	2737
0	2678
-1	2738
-1	2699
0	2672
2	2367
-1	2762
3	3859
-1	5480
3	1455
3	2500
3	1472
3	1723
2	5064
2	1780
3	1495
3	1604
2	1775
3	3607
2	2416
3	3834
2	1847
6	1855
0	3086
0	3003
1	4159
3	2001
2	4548
2	4551
3	1509
0	3543
4	3605
2	2473
4	5098
3	3870
1	2202
1	3918
3	1514
5	1804
2	2245
3	3358
3	5393
3	1532
2	1697
2	1728
2	1582
3	2010
1	2268
0	2670
-1	2632
0	2628
-1	2668
3	1564
0	3972
5	4430
2	4549
4	1575
3	1606
-1	1595
3	2239
5	2246
0	4795
3	2575
3	5722
2	1570
3	1580
2	1608
5	1650
3	1730
3	1569
2	1598
2	1607
3	1663
3	1707
3	1716
3	1718
2	1740
3	1577
6	1583
2	1586
2	1587
3	1588
3	1614
2	1619
5	1626
3	1646
3	1659
5	1666
2	1673
3	1683
3	1698
2	1712
1	2510
5	2386
3	1590
2	1906
3	1589
3	1603
2	1642
3	1883
3	1925
0	2095
1	2550
4	2923
0	3005
3	1671
3	1705
3	1711
3	1760
3	1768
2	1798
3	2007
3	2027
5	2122
2	2152
3	2179
3	2308
3	2366
5	2665
3	2748
3	3058
6	3060
3	3340
3	3398
3	4939
2	5063
4	5093
3	1710
3	1759
3	1695
2	2256
0	2732
2	2068
3	1641
3	1661
3	1696
6	1936
0	1919
3	3546
2	4302
-1	4354
5	4596
3	4324
0	3239
0	3326
-1	2690
-1	5363
0	5115
0	4267
0	4382
0	4269
0	4189
1	1685
3	1777
4	1703
3	1737
3	1679
0	2430
4	3024
2	4335
0	5523
4	5532
3	1766
2	2057
5	2189
2	2277
0	2407
3	2376
4	2884
3	1684
2	2000
5	1856
3	2608
0	4339
3	1875
4	2047
3	2069
3	1729
0	1817
2	5947
3	1708
3	2038
4	2114
-1	2115
2	2166
0	2716
5	5516
1	2018
2	5616
2	4724
3	5780
2	5814
3	1739
6	2104
0	2536
3	2620
-1	3982
3	4964
2	5315
2	4717
3	5607
3	3157
4	3220
3	3360
3	5710
3	1824
2	3481
2	2154
2	2806
3	2841
2	2885
3	3921
3	4224
5	1790
3	1801
3	1807
3	1825
3	1830
4	1871
2	1901
5	1920
3	1935
2	1943
2	1945
2	2213
0	2292
3	4215
2	1782
3	1805
5	1851
3	1852
3	1865
3	1866
3	1874
3	1882
3	1904
5	1972
0	1955
3	2009
1	2022
2	2035
3	2037
5	2079
4	1913
2	2973
3	1791
2	2939
2	3359
4	3454
1	2644
4	5633
2	2429
3	1787
5	2342
2	2227
3	2228
2	2271
3	2280
4	2380
-1	2567
-1	2573
-1	2569
3	3158
-1	3785
0	3887
3	1813
3	5348
0	2605
6	2606
4	3276
2	3893
2	4505
6	4578
3	4757
-1	4762
0	4698
4	4963
0	5443
4	1848
4	1930
3	1950
3	1952
3	2055
4	2058
3	2061
3	2077
3	2236
3	2395
1	2424
3	2440
-1	1946
3	2468
5	2337
3	2273
3	2508
-1	1954
0	2540
-1	2549
-1	2571
-1	2572
-1	2570
0	2592
-1	2598
4	2576
-1	2602
-1	2610
4	2617
-1	2597
-1	2622
-1	2623
-1	2621
0	2568
-1	2629
3	2638
3	2651
0	2631
-1	2671
-1	2669
-1	2548
0	2694
4	2698
4	2697
-1	2588
5	2747
5	2741
6	2751
-1	2866
-1	2881
3	2924
-1	2944
3	2965
3	1975
-1	2929
0	2987
-1	2950
4	2925
3	3049
-1	2876
3	3090
5	2402
0	3044
5	3076
3	2759
2	3206
3	3216
6	3217
4	3230
2	3255
4	3202
3	3307
0	3317
2	3337
-1	3342
2	3379
4	2652
-1	2837
-1	3538
4	3584
3	2019
3	3895
2	4033
2	4138
4	3343
3	4208
3	4242
2	4245
1	4423
-1	2050
2	4413
2	4501
3	4634
0	4677
5	4697
4	2518
-1	4742
-1	4741
0	4743
0	4669
0	4701
-1	4684
4	2584
0	4746
0	4756
4	4777
4	4796
4	4775
0	4452
-1	4616
4	4804
4	4818
-1	4814
-1	4708
2	4853
5	4858
6	4835
3	4868
0	4870
2	4665
3	2003
3	5001
0	5027
0	5021
3	5062
4	5096
1	5086
6	5149
4	5150
-1	5215
-1	5216
6	5305
2	5417
0	5367
4	5421
2	5490
6	5505
0	5471
-1	5544
0	5473
0	5316
3	5563
-1	5550
0	5691
0	5635
3	5857
3	5858
0	5765
0	5611
3	1995
3	3215
2	3478
3	2169
3	2222
2	2385
2	2387
3	4619
-1	2204
3	2290
4	2656
2	2768
3	3779
3	1924
3	1941
3	1963
3	1965
3	1999
3	1881
2	2317
3	1927
3	2591
3	1887
0	2434
2	2503
3	5050
3	1929
0	4779
0	3901
0	2076
3	2321
3	2323
3	2345
4	2421
4	2442
4	2355
3	2696
-1	2491
2	2894
3	3073
2	3123
3	3139
2	3297
2	2525
2	3581
3	1908
3	2988
0	2686
0	3854
2	5054
0	5139
2	2059
2	2100
3	2161
3	2216
2	2391
0	3063
2	3683
3	1979
3	2362
3	2286
4	3861
3	4369
4	5829
3	2357
3	2423
3	2824
3	2827
3	2832
3	2853
2	2857
4	2862
3	2854
-1	2867
4	2873
2	2905
-1	2875
3	2912
3	2914
-1	2910
0	2851
3	2930
2	2918
3	2931
0	2933
3	2959
3	2975
3	2991
3	2997
3	3010
3	3011
3	3038
4	2624
2	2511
3	2949
4	3035
3	3070
3	3069
4	2895
3	3075
-1	2730
3	3083
-1	3033
-1	2828
4	3084
2	3085
3	3088
6	3093
3	3094
3	3079
4	2847
0	2363
4	3184
0	3165
3	3192
2	3077
-1	3016
4	3043
0	3207
4	3210
3	3042
4	3072
3	3091
-1	2915
0	2952
2	2858
0	3353
3	3400
3	3409
0	3260
1	2966
6	3323
5	3104
-1	3501
5	3521
6	2781
3	3100
3	3579
0	3641
3	3652
3	2907
3	3074
1	3422
0	3620
4	3694
0	3765
2	3863
5	3865
3	2954
2	2913
3	4099
3	3096
-1	3189
3	4314
3	4323
0	4735
4	4770
4	4133
-1	5198
0	5197
0	5193
-1	5200
-1	5201
-1	5202
-1	5203
0	3880
0	3394
4	5404
0	5269
3	5454
3	5530
3	5779
3	5860
3	2008
3	2026
3	3876
3	5772
3	5782
3	5790
3	1969
-1	4594
-1	3935
2	2412
3	2133
3	2458
2	3092
5	3122
0	3153
3	3987
3	3997
2	4044
3	4046
4	4057
3	4083
0	3990
6	4103
3	4448
4	4391
3	5989
3	2015
0	4898
0	5543
3	3716
-1	4747
4	2599
3	3411
2	2288
0	3786
0	3787
0	3788
0	3789
0	3790
0	3792
0	3793
0	3791
0	3794
0	3795
3	2375
3	2023
3	2024
1	2259
3	2066
3	2105
3	2112
2	2149
3	2218
3	2220
3	2238
3	2250
3	2253
3	2267
2	2272
3	2278
4	2348
3	2358
3	2242
5	2441
3	2462
3	2479
3	2492
3	2519
3	2534
-1	2539
3	2329
-1	2438
3	2649
3	2719
3	2727
3	2776
5	2787
4	2802
2	2804
0	2275
2	2796
0	2801
3	2846
3	2831
3	2855
-1	2809
2	2896
2	2838
3	2917
0	2993
-1	3054
5	3196
2	3221
3	3032
2	3275
3	3289
4	3336
4	3265
0	3333
4	3348
-1	3378
-1	3287
3	3390
3	3416
3	3440
4	3311
6	3392
0	3462
1	3490
4	3464
3	3601
1	3610
3	3658
0	3408
0	3689
5	3909
0	3103
2	2042
3	3097
3	4232
3	2186
4	3315
4	3318
2	3410
5	3582
3	5158
6	5159
4	5164
-1	5204
6	5205
6	5206
2	5245
3	5455
0	5479
-1	5484
0	4991
4	5488
2	5489
6	5512
5	5533
5	5618
0	5609
3	5864
3	5870
6	4538
3	5938
3	5963
3	5968
2	3254
3	3977
3	2060
3	2327
2	2807
4	5427
3	4177
2	4778
2	5945
4	3551
3	2116
3	2168
3	2298
2	2332
2	2435
2	2520
2	2532
2	2556
3	2559
4	2604
4	2634
2	2640
2	2648
4	2673
0	2633
2	2886
0	3001
1	3475
3	3502
2	3761
1	3574
-1	4439
1	5466
3	5684
-1	5956
5	3142
3	3301
2	2316
1	5971
3	2082
3	2240
3	2474
3	2490
3	2086
4	2088
3	2182
3	2223
3	2226
0	4884
3	2137
3	2339
3	2111
3	2611
3	3147
4	4317
3	2320
2	2352
3	2353
3	2372
0	3047
3	3281
0	3027
-1	3059
2	3299
4	4053
-1	4431
3	4971
4	5338
0	5608
1	2148
3	2203
4	2350
3	2422
3	2459
3	2553
2	2626
3	2667
4	2779
0	2714
4	2908
3	2984
0	3321
-1	3346
4	3354
3	3365
-1	3347
5	3433
3	3469
5	3596
5	3623
3	3637
3	3771
0	3800
4	3974
4	4140
1	4290
0	4587
3	4607
0	4379
3	4766
0	4687
0	4739
1	4603
0	4614
0	4646
-1	4662
-1	4663
-1	4664
0	4370
3	4815
3	4909
3	4910
3	4911
3	4912
3	4913
3	4914
3	4998
-1	4965
6	4967
2	4996
4	4966
-1	5068
-1	5066
-1	5067
-1	5069
-1	5070
-1	5071
-1	5072
3	5077
2	5081
-1	4988
3	5082
3	5106
3	5108
3	5109
3	5110
3	5111
3	5112
3	5113
3	5083
2	5147
3	5148
3	5154
2	5160
2	5161
3	5166
3	5167
3	5168
3	5170
3	5171
3	5172
3	5173
3	5174
3	5169
3	5116
3	5114
3	5107
3	5176
3	5177
3	5181
3	5182
4	5185
3	5190
1	5189
3	5191
3	5196
2	5207
3	5209
3	5210
3	5222
3	5223
3	5225
3	5230
3	5232
3	5233
0	5231
-1	5239
6	5240
-1	5237
0	5235
2	5243
3	5262
2	5270
3	5273
3	5276
3	5277
3	5281
2	5288
3	5289
2	5285
3	5291
3	5295
3	5301
3	5303
3	5313
3	5314
3	5319
3	5320
3	5323
3	5324
3	5325
3	5326
3	5327
3	5328
3	5329
3	5330
3	5331
3	5332
3	5333
3	5334
3	5335
3	5337
3	5340
3	5341
3	5342
3	5343
4	5344
2	5346
3	5349
3	5350
3	5354
3	5357
3	5361
3	5369
2	5373
2	5374
2	5375
2	5376
2	5377
2	5378
2	5379
2	5380
3	5385
3	5388
3	5386
3	5387
3	5389
3	5391
3	5392
2	5394
2	5395
3	5400
3	5401
3	5402
3	5405
3	5406
3	5407
3	5430
0	5312
3	5431
3	5436
2	5381
2	5382
3	5467
6	5483
2	5552
2	5709
-1	4723
3	5786
4	5016
4	5015
0	5565
3	2254
3	2232
3	4902
2	5647
3	2156
4	2157
4	2171
2	4565
3	2153
3	2185
1	2208
3	4257
3	4378
3	4425
-1	4398
2	5687
3	2270
3	2279
4	2373
3	2394
3	2456
3	2932
3	5708
3	2206
0	3404
0	3268
2	2282
4	5263
3	4150
3	4153
5	4280
2	2307
3	2324
0	5578
1	5125
2	4905
2	3056
3	2209
1	2365
3	2381
3	2401
3	2234
3	2263
2	3313
2	2964
2	3191
2	3369
3	3602
3	4123
3	4329
3	4368
3	4390
2	2546
6	4855
-1	5101
2	5851
2	4025
3	2285
3	2374
5	2487
3	2504
0	2543
0	2544
0	2545
5	2522
0	2542
0	2541
3	2863
2	2953
3	2956
4	2815
3	3108
3	3109
2	3116
0	3259
3	3431
3	3432
6	3554
0	3498
6	3553
6	3558
6	3557
0	3556
4	3555
-1	3562
-1	3563
6	3564
0	3565
6	3566
6	3570
6	3569
2	3619
3	3727
2	3821
4	3711
2	5339
2	4164
1	4195
2	2326
4	2331
2	2420
3	2418
2	2662
3	2295
3	2425
3	2338
3	2469
3	2488
0	2612
3	2729
3	2794
4	2893
3	2941
3	3114
3	3253
3	3643
5	3626
2	3661
3	3676
2	3670
-1	3682
3	3706
2	3729
3	3929
4	3825
2	4278
-1	3449
3	4387
-1	4375
4	4383
0	4421
2	4432
3	4456
0	4450
6	4535
0	4800
5	4802
0	4907
4	4926
3	5099
0	4569
6	5234
0	5397
2	2383
3	2347
2	3267
3	4689
2	4915
2	5009
3	5261
3	2382
2	4761
4	4829
0	4862
0	4937
1	5079
2	3428
2	2517
2	4000
3	4111
3	3896
6	2874
0	2889
4	3082
2	3320
3	3537
3	3544
2	3879
3	3889
4	3999
3	4020
0	4076
1	3884
0	4753
0	4648
3	5133
-1	5224
3	5252
3	2384
3	2414
3	2798
2	3066
0	4604
2	3796
2	2782
3	2810
3	2936
0	2981
3	2477
1	4213
0	4287
3	4577
3	4811
3	5575
2	5582
3	5664
3	5188
3	2461
3	2833
3	3978
-1	3528
2	3888
5	3816
3	4345
0	4125
2	4871
3	2426
-1	2825
6	2735
4	2736
6	2744
-1	2745
-1	2746
-1	2749
2	2752
2	2753
3	2760
4	2766
2	3560
2	2681
3	3344
6	3456
3	3680
3	2439
3	2465
5	4882
3	2515
3	2641
2	2800
2	2852
3	3154
-1	2916
2	3248
3	3294
5	3845
0	5041
2	5003
2	2502
0	3783
2	2713
4	4480
2	4058
-1	2695
0	5762
3	2978
3	3499
4	3302
4	3474
-1	4449
3	4585
0	4598
0	3231
1	4493
0	4337
3	4652
6	4699
5	4759
-1	4568
-1	4258
1	4774
2	4776
6	4740
0	3389
3	4794
-1	4632
3	5453
3	3576
4	3664
5	3592
6	3768
6	3832
0	3850
2	4089
4	4116
3	4132
4	3173
3	4173
3	4445
3	4819
4	4928
0	3168
2	4940
1	4919
5	4977
0	5228
0	4419
0	5481
2	5631
-1	5632
-1	2675
3	2637
3	2645
3	2664
4	2660
3	2756
4	2774
3	2826
3	3017
3	3030
2	2739
3	2890
3	3169
3	3243
4	3261
4	3310
3	3460
2	3517
2	3826
4	3871
-1	3872
5	4145
-1	4325
2	4896
2	4920
2	4927
0	5023
3	5258
3	5264
2	2813
3	3071
3	3162
3	3288
3	3485
2	3541
0	3552
6	3567
3	3644
3	3728
2	3829
0	3724
3	4298
3	4346
2	4404
2	4636
0	4851
3	4891
3	5006
6	5036
6	5129
-1	5080
5	5267
0	5212
4	5750
3	5795
-1	4595
4	5869
3	5889
3	5905
3	5946
3	2643
3	2968
3	2994
2	2926
3	3048
3	3080
4	3111
3	3112
2	3078
3	3138
3	3141
3	3150
3	3121
3	3181
3	3187
3	3222
4	3241
2	3277
-1	3246
3	3291
3	3306
3	3312
6	3352
3	3368
4	3370
3	3387
3	3395
3	3419
6	3441
3	3443
-1	3455
3	3247
6	3383
4	3503
3	3523
3	3415
5	3548
3	3126
5	3573
6	3585
3	3608
3	3612
3	3613
4	3591
3	3647
4	3535
3	3662
4	3668
3	3675
4	3679
4	3681
3	3684
3	3687
3	3688
3	3702
3	3778
2	2865
4	3814
3	3822
3	3848
1	3846
3	3883
3	3891
3	3913
3	3894
2	3917
5	3924
2	3927
3	3998
5	4005
3	4013
3	4028
3	4029
1	3500
4	4048
4	4047
1	4135
3	4142
3	4165
3	4309
5	4393
4	4401
-1	4273
3	4442
5	4443
3	4447
3	4576
3	4801
3	5047
3	5061
5	3831
0	5398
2	4024
3	2734
3	2783
3	2792
3	3125
4	3166
3	3290
3	3418
1	3869
3	4141
5	4514
3	4906
3	5011
3	5214
3	2659
3	3375
-1	2677
-1	2689
3	2685
3	2771
3	2996
3	2750
5	4296
1	4897
2	2754
3	2843
3	3055
2	3148
6	3140
3	3733
3	2765
3	4367
4	2799
3	3282
3	2790
3	2830
3	2935
3	3052
3	3068
3	3599
2	4477
3	2816
3	3430
3	2793
2	2922
3	3046
0	5476
3	2869
3	2814
2	2871
3	5741
3	5745
3	5830
0	4427
2	3799
3	2849
3	2856
3	2882
3	2883
2	3171
3	5057
3	2850
3	2864
3	3159
3	5272
3	5355
3	3098
2	2870
0	5541
2	5796
3	3034
3	2921
2	3847
5	4055
0	3357
2	2911
3	2900
2	4866
3	2946
3	3144
3	3491
2	3493
3	3497
3	3505
3	3518
3	3559
3	3516
3	3657
2	3844
3	3900
2	3488
3	4191
3	3322
3	3351
3	3401
3	2902
3	2999
2	4351
3	4376
4	4237
1	3704
2	4483
1	4530
3	4626
3	4627
3	4631
5	4566
3	4633
2	4545
5	4879
3	5856
2	2960
5	3995
2	5033
3	3022
3	3167
3	3061
3	5022
3	5461
3	5546
2	5435
2	5686
2	5776
2	4326
4	5871
0	4748
4	5872
4	5873
4	5874
2	3371
4	5875
3	5877
2	5914
3	4085
2	4110
3	3012
0	3539
3	3081
3	3115
3	3180
3	3218
3	3249
3	3280
3	3286
3	3468
3	3495
3	3525
5	3561
3	3639
3	3712
3	3751
5	3914
3	3651
3	4023
0	4027
3	4112
3	4299
3	4319
0	4330
5	4042
5	4997
1	5075
2	5390
3	5372
3	5580
4	5583
-1	5625
0	5296
3	3089
4	3065
3	3332
3	4700
3	3877
4	3849
2	5012
2	5097
5	5297
3	3542
3	3595
2	4380
0	4031
3	3132
3	3135
3	3134
3	3931
3	3932
3	3256
3	3938
3	3940
3	3944
3	3945
3	3950
3	3951
3	3953
3	3955
3	3958
3	3959
3	3967
3	3968
3	3970
3	3936
2	3748
3	3942
3	3943
3	4069
3	4070
3	3131
3	4071
3	4072
3	3130
1	3885
1	4074
-1	4322
4	4728
3	4357
3	3969
3	4358
3	4710
1	3510
0	4780
3	3965
4	4289
0	4308
3	3964
3	3963
3	3133
2	4338
3	3962
3	4711
3	4712
3	3961
3	4713
4	4714
3	4715
4	3960
3	4341
3	4716
0	4504
2	3956
3	3954
2	4359
6	3519
3	4781
3	4340
3	4782
3	4718
1	3459
0	4188
2	4355
3	3949
4	3948
3	4783
3	3947
3	4784
3	3946
3	4720
3	4785
3	4073
3	4721
3	4786
2	4417
3	4722
3	3941
0	4285
3	4068
3	3939
3	3937
3	3934
3	3933
3	4725
3	4726
3	4727
3	3930
0	4956
2	4162
3	3151
3	3420
3	3188
3	3224
3	3232
3	3201
3	3308
3	3700
3	3701
3	3709
3	4187
3	3238
3	3234
3	3303
3	4313
3	3244
2	3252
3	3263
2	3264
3	3271
0	4764
0	4812
2	4993
2	5648
3	5775
2	4007
3	4658
2	3329
2	3361
3	3331
3	3437
3	4691
4	3902
3	5365
3	4161
4	4201
0	4650
2	4904
3	3372
3	3467
3	3471
2	3524
2	3586
0	4522
2	3384
5	3736
3	3403
2	3645
3	4318
3	4628
1	4115
6	4615
3	3423
3	3777
3	3812
2	4233
5	3925
0	3547
3	4310
3	4311
2	4479
4	4407
5	3509
3	3678
3	3882
-1	4563
4	4558
1	4731
4	5753
3	5797
3	5810
3	5813
0	4916
2	5985
3	4874
3	5051
0	4886
-1	5590
3	3575
2	3764
3	4517
2	4706
-1	5760
-1	5763
-1	5764
-1	5806
3	3484
3	3529
2	4035
2	4600
2	5286
3	5163
5	4316
2	5555
5	5465
2	3522
2	4128
3	3886
3	4241
3	4261
6	4265
1	4938
-1	5441
3	5447
2	4105
3	3627
-1	4462
4	4229
4	4230
1	4181
1	3629
3	4018
5	4022
-1	4922
1	3603
2	3580
3	3604
3	3625
3	4481
0	4489
3	4580
2	4643
3	4695
3	4108
3	4426
3	4429
-1	5442
2	5674
3	4045
3	3698
3	4508
3	4012
3	4226
3	4240
4	4149
2	4097
2	4955
3	3654
3	3674
0	3851
3	3672
1	5180
-1	5577
-1	5634
3	5545
3	5713
3	5823
6	5571
3	3721
2	3731
3	3685
3	3686
2	3695
3	3705
3	3752
3	3755
3	3780
3	3973
3	4006
3	4094
4	3802
2	3866
3	4061
3	4560
3	3985
3	4293
-1	4328
2	4537
3	5399
4	5818
3	3770
3	4410
2	4502
0	4556
2	4651
4	4270
3	4831
3	5835
3	5918
3	4082
3	4160
3	4305
3	4344
4	4760
3	4836
2	5186
5	5536
3	5499
3	5561
3	5645
3	5662
3	5695
4	5677
-1	5719
-1	5733
4	5736
3	5757
4	5847
4	5846
4	5876
6	5883
3	3984
4	5074
2	5283
3	5284
3	5451
3	3732
3	3775
3	3842
3	3867
3	3868
3	3881
3	4051
4	4052
3	4054
3	4056
3	4059
3	4062
3	4121
2	4134
3	4168
3	4183
2	4185
3	4199
2	4212
3	4220
5	4227
4	4167
3	4256
2	3873
3	3753
3	3745
3	3747
3	5118
0	5411
3	3762
3	3763
2	4495
2	4175
3	3782
3	4154
2	4155
3	5961
2	4003
3	5766
3	4129
3	4130
2	3827
4	3843
1	3857
4	4092
2	4137
3	4166
3	5627
5	5630
3	5673
3	5692
4	5781
3	5893
3	5826
3	4342
3	4377
3	5105
3	3858
3	4807
3	4856
2	5366
3	3853
3	3905
3	5748
4	4014
2	4016
4	5514
5	5531
3	5573
6	5143
3	5670
3	5802
3	5916
3	5999
3	4994
1	4523
3	5010
3	5085
3	5122
3	5165
3	5151
3	4019
2	4001
2	4030
0	4139
2	4008
2	4388
4	4394
2	4397
4	4418
5	4588
2	4943
3	5560
3	4503
3	3899
3	4763
3	4186
2	5218
3	3911
3	3912
3	4143
3	4268
2	4276
3	4374
2	4420
3	4422
2	4583
2	5759
-1	5732
-1	5731
-1	5730
3	5789
3	4453
3	4034
3	4255
3	3983
0	5458
3	4015
3	5271
3	4037
3	4148
3	4200
3	4239
3	5300
3	5306
2	5310
3	5322
3	5347
3	5362
3	5409
3	5426
3	5425
3	5445
6	5383
3	5459
3	5463
3	5462
3	5639
4	5638
5	5640
4	5680
0	5460
-1	5249
-1	5729
4	5743
3	5778
4	5726
3	5863
3	4091
3	4039
3	4041
2	4178
3	4043
2	4528
2	4582
3	4752
3	4050
3	4081
3	4104
3	4087
3	4100
3	4106
3	4234
2	4196
3	5087
2	5088
3	4414
3	5038
5	5138
3	4120
3	4464
3	4465
2	4399
2	4466
3	4468
3	4469
3	4470
3	4471
3	4472
3	4473
2	4474
3	4475
3	4476
0	4467
2	4506
2	4507
2	4529
3	4156
5	5034
3	4182
4	4151
3	4171
3	4306
0	4411
3	4441
0	4252
3	4572
3	4690
0	4540
4	4702
2	4630
4	4792
3	4180
2	4455
3	4218
3	4263
3	4303
3	4347
3	4623
4	4557
3	4845
3	4873
3	4978
3	4989
3	5035
2	5059
6	4934
4	5121
3	5208
2	5226
3	5279
3	5304
4	5448
5	5345
3	5599
3	5737
2	5446
3	5742
3	5838
3	4207
3	4876
2	5360
-1	5650
-1	5900
4	5935
0	5942
-1	5943
5	5950
6	5951
3	5952
-1	5958
3	5962
4	5994
0	5949
3	4262
3	4271
3	4307
3	4312
3	4333
3	4438
3	4533
1	4571
3	4629
2	4647
3	4797
3	4805
3	4813
3	4961
6	5052
3	5494
3	5497
0	5610
2	4625
4	5622
3	4250
2	4277
3	5452
3	4225
3	4321
3	4327
4	4348
3	5184
3	4259
3	4985
2	4288
3	4372
2	5978
2	4539
0	4637
2	4736
3	4908
3	4484
2	4773
0	4830
3	4941
3	5162
2	5358
6	5368
4	5469
3	5595
4	5598
3	5682
3	5904
3	5988
2	4541
3	4798
2	4933
2	4935
3	4936
3	4685
3	4403
4	4789
-1	4460
3	4975
3	5282
3	5292
3	5701
3	4754
0	3330
3	4730
2	4980
3	5128
2	4527
3	4696
3	5048
3	5557
5	5507
3	5675
2	4839
3	4396
1	5242
3	4485
3	4494
3	4497
3	4589
3	4617
4	4624
3	4962
1	4995
3	4513
2	4846
3	4433
3	4491
2	4536
3	4520
3	4552
4	4621
3	4657
3	4512
3	4793
3	4496
4	4881
3	5678
3	4509
4	4655
3	4737
3	4738
5	4593
3	4872
3	5194
2	5902
3	4526
5	4656
3	5183
5	5704
3	5880
1	5039
3	5887
3	5898
3	5901
3	5937
3	5975
3	5976
3	5977
3	5986
3	4653
3	4705
3	4620
3	4547
3	4550
3	4564
3	4917
3	4944
3	5017
3	5042
3	5152
3	5336
3	4567
2	4574
3	5548
3	4581
3	4586
3	4734
3	4992
3	5117
3	5124
3	5145
3	5268
3	4602
3	4806
4	4825
3	4834
2	5120
3	5178
3	5410
2	5803
3	4749
3	4670
3	4803
2	5119
3	4660
3	5293
3	5470
2	5309
3	5923
2	4930
0	4751
3	4704
3	4692
3	4765
3	4848
2	4880
2	5219
