Cluster	Id
0	3485117
2	2707981
2	761353
0	1418285
2	5305483
1	1364462
0	2076167
0	2587491
0	4603937
0	2185526
0	53883
2	750817
0	55326
0	4857357
2	4857364
0	4569549
2	171541
0	2219524
3	4989668
0	4215453
2	564758
0	2411261
2	319658
0	2596372
2	4677932
2	630300
1	1946687
2	3636559
0	106013
1	1200806
0	3874334
2	569694
0	2563613
0	466465
2	543265
2	2563623
3	5414445
2	895985
0	1571822
2	1464152
1	1494095
2	5004996
2	1724404
2	846710
1	3219000
1	4939817
0	2914896
2	347194
0	5240382
-1	1298945
-1	534555
0	2665286
2	3677764
0	1391780
-1	4865982
0	5293858
0	1023560
2	963307
2	106076
2	3994837
0	3320116
0	3350108
3	946599
0	3197835
2	4421337
0	2989666
1	4071021
0	2639251
0	3688556
2	3284594
0	439167
0	892536
0	237177
3	3882141
1	3579513
3	4046658
0	4150595
2	3710608
1	5317868
2	3940019
4	925333
2	2572279
2	2911697
0	2345204
3	1900015
2	990877
1	1613472
2	3435327
0	3232494
-1	2189454
0	3205128
2	1253027
2	2019639
0	1744549
4	4171945
2	466599
2	3385916
2	499368
2	4736621
0	499369
4	4107409
0	1613483
-1	1302248
2	7848
1	4781459
0	3854262
0	4759219
2	4369193
0	3940022
0	4464310
0	1631153
1	728765
0	2114657
0	864690
2	4529853
2	3585290
0	5283918
2	4038333
0	3685506
3	2301642
0	1187524
4	3043854
2	4497096
0	1030823
1	3910695
0	2896225
0	597708
2	2563789
1	1783476
0	1253069
2	4347935
0	3940049
0	5512926
2	1764705
2	2268895
2	1664041
2	3808990
2	745907
-1	369355
0	2399969
0	3055331
1	815124
0	892653
0	2596593
1	2871944
2	3743480
1	2800398
0	155163
0	4660986
2	4074723
0	1596502
0	4028828
0	2432770
0	4628228
0	2039561
2	4398875
2	5144177
-1	1799381
0	1875759
2	3459635
0	4005689
0	2301755
2	3549925
0	5087036
2	814862
0	3710786
0	3153731
1	4553380
0	335698
1	47507
0	368467
2	3594851
0	5385255
0	4245632
0	347027
3	5235956
0	1786797
0	1850905
0	3363757
0	2348797
2	3317590
1	1648567
0	5059200
0	2531161
2	883514
2	979459
0	4498356
0	3219305
1	2173929
2	630637
0	1884792
0	1122164
2	13714
0	3975958
0	171909
0	4276151
0	475702
0	4216757
0	1494896
2	2448057
2	4143462
0	3333148
0	4648033
0	1441564
0	3292618
4	3973016
2	940031
1	49395
1	419125
0	3138481
1	2420301
0	1798705
2	2960420
0	4988830
0	1941409
1	4532281
1	663462
0	4419563
2	1482663
2	5159102
2	171947
2	181321
0	2301868
2	3097003
2	1712046
1	418656
2	2243185
1	1810351
2	4450933
1	2373445
0	2203569
2	1392887
-1	1048062
0	2551254
0	4749072
2	194010
0	860095
2	850887
2	1023950
-1	350915
4	73689
0	3910541
0	4207563
1	3309409
2	3493985
0	3678169
-1	5321336
0	2695133
2	2072545
3	839461
0	3121123
0	1923347
2	2498536
2	3140376
0	1920018
3	3973097
1	1604373
0	1211499
2	2745025
0	1919283
0	5054442
0	139249
2	3502282
0	1256724
2	1859220
0	2269175
2	3859249
2	1941496
-1	1401689
0	3186682
2	4825088
2	1321383
0	5251074
3	2826270
0	4218051
2	435568
0	3448869
0	991272
1	1489304
0	2662452
0	1581112
2	1941561
2	1204050
0	1220679
1	932373
-1	532556
-1	1789335
-1	147792
0	3958394
2	1777746
3	1122468
1	2334814
3	3459613
0	4793390
-1	4694115
-1	2632278
0	4546266
4	2957413
0	827670
0	2700204
2	2909212
0	1141648
2	4548516
2	5513326
0	50201
1	4235374
0	2027984
-1	3022960
-1	1335150
-1	1103026
0	3864506
0	1220721
1	4137077
2	5500478
0	4892547
2	3862581
0	1450099
0	4006008
1	2793595
2	4044091
3	2012831
0	3406274
2	2072703
0	73861
0	4563081
4	2367626
0	2091284
1	4859807
1	2639172
0	4726923
0	991372
0	4235405
1	1843339
2	4085587
3	2273975
0	1326189
2	3186839
3	358209
0	5251225
2	1140256
0	1253537
0	5513377
3	2515002
2	1271496
0	2058524
1	5480615
0	2546681
0	4402771
0	1646760
2	4553647
0	368807
2	4106197
0	3940522
0	204974
0	4300980
-1	1404992
0	1745077
-1	20228
3	958650
0	2150331
0	1637653
0	2469359
0	4006076
2	1166451
0	2891975
0	336077
0	3416272
2	3219665
1	1235493
0	4968997
0	63321
0	4333779
2	5087453
2	811730
2	5062147
0	2924774
0	3055853
1	2588282
0	4628718
2	2577135
0	76084
0	576003
0	2695414
0	1384694
1	240380
2	4890872
0	73983
2	2203905
0	3776775
2	1946132
0	1483019
4	4108239
0	2894126
0	2466066
2	5289215
0	4609453
0	3958702
2	4814404
0	2798389
2	2253819
0	2995578
2	3597634
2	4939279
0	2336869
2	1024286
0	2798864
0	3678494
2	550727
0	1614120
3	95289
0	5054762
1	2678760
0	1843510
2	3366929
0	655008
2	1133272
0	2369830
0	1483078
0	2629961
0	2761048
2	3881558
0	2924890
2	401758
0	1941855
2	5120356
0	4989286
-1	63541
0	663921
-1	2194346
0	926077
2	515911
0	383444
2	4024641
0	3088924
0	112810
2	4989329
2	3991636
3	416535
0	4891037
0	2367902
2	2782802
2	827808
3	861472
0	1795612
0	4569717
2	1457143
0	1044920
2	958882
0	4907739
0	270754
0	4956582
0	205224
2	3711404
0	3056046
2	3159811
0	3547572
0	2040249
1	270779
1	4353725
0	910325
2	3187131
0	3580613
2	5349817
2	4209491
1	4966081
0	1820209
0	5133821
2	3202322
0	310163
2	2190752
0	5302187
0	897222
1	3449286
2	5074417
0	3663867
2	762316
2	4727246
0	4356181
2	2957774
0	4800134
1	2564560
-1	4737829
0	1295221
0	355839
-1	4071888
2	291716
2	1391395
2	128220
0	2074627
2	2499023
2	679853
1	187609
0	8692
1	4244964
0	1236520
2	3777023
0	5076421
0	5218815
0	4629003
1	93027
0	2040334
2	934558
0	2499087
3	1072031
0	1417744
0	1516051
0	3613206
1	2204186
0	3788005
0	5186078
0	3711519
2	3121744
0	3635244
0	3711535
1	3973684
-1	2927431
2	1375776
0	1516086
1	173236
0	2368054
2	4989504
2	4178758
2	4956738
0	3254810
2	2728515
0	2433619
2	4160039
2	2531928
3	851564
0	2969161
2	3187288
2	4928905
2	1079525
1	3648522
0	3154524
0	2237029
1	1592124
1	5349991
2	2877936
0	3533609
2	4411126
0	4924010
2	1863362
0	4661880
0	2171511
0	959098
2	4573336
3	1122939
2	5219851
0	686403
0	184802
0	3121792
2	2597506
0	2797230
0	4572704
0	5186183
1	1440065
1	4291218
0	3833562
0	2674677
0	871886
0	3155871
0	1824482
0	4058901
0	2473877
0	3886664
2	307920
2	652031
0	5386500
0	2699159
0	392271
0	3056278
3	959195
2	2573229
0	5301434
0	4220044
1	308734
2	2449141
2	2340121
0	533188
0	4629143
2	4324920
0	1565938
-1	2204314
2	3646110
0	1753998
0	5394242
1	5205453
0	2826924
0	4956844
0	4825775
2	860849
2	5057497
0	4596402
2	1495691
0	3849286
0	392030
0	3853219
0	1778366
2	5219009
0	3110636
2	3537194
-1	4825796
2	2247475
2	309938
2	4076519
-1	4667245
0	2826957
0	2925264
2	801437
2	3220180
2	1884998
0	1390129
1	2222536
0	807192
0	1861745
0	4090095
2	3927544
2	5205832
2	893662
0	762594
2	84126
2	1928381
1	5219046
0	1569906
0	3324871
0	3449575
3	4301547
2	4514214
0	4106335
2	4680769
0	413948
0	1975021
2	5199833
2	2564852
2	469046
0	795384
0	4432651
0	1319721
0	4956976
0	1516341
2	4546748
2	2671400
0	1155907
2	1680196
1	3600262
2	4236103
2	3723643
1	4465481
0	2871488
0	370903
2	247103
4	2335561
2	1616322
1	2870520
0	358207
0	2086736
0	3875661
2	1221457
1	1861371
1	4487720
0	2302803
2	3711834
0	1258250
2	2859882
2	700773
0	467820
2	926577
0	2619999
0	3220343
0	5514113
0	2204545
3	411491
0	2728853
0	5055387
3	959879
0	631722
-1	2323999
0	5383086
0	1418158
1	664497
0	4010642
4	3075321
-1	1703278
2	2775765
-1	2442889
0	1123256
0	861118
2	4563903
0	5235000
0	2380452
0	2311909
0	2630596
0	1263491
0	5188774
2	4810954
2	2110558
0	1221576
-1	5415882
-1	4415366
2	3220432
1	672471
0	1287124
2	1029738
0	4006874
0	959450
2	2107824
0	2565096
2	3449836
0	2872277
2	2411707
0	2466798
-1	4445795
0	5022707
1	1647605
-1	4403507
0	2368505
1	3367104
-1	3201111
2	1260553
2	2815815
0	861185
2	5134416
0	2335753
2	5092196
2	2872938
-1	3069348
-1	2182663
1	2139154
0	2897008
0	5323132
1	4039703
1	1786865
0	2744468
1	1811489
0	5039502
0	97728
2	4924450
0	3405519
0	173095
2	5098864
0	776050
0	4794455
0	2081885
0	4974774
0	4054349
2	2521677
2	5066619
2	4468673
2	241803
4	3335700
2	4334638
0	5055553
0	4662339
1	46446
2	5448776
0	3632921
0	894026
-1	2053545
0	5252172
0	1221708
2	176953
0	3286098
2	2899200
2	4039766
2	4596897
2	1975388
1	1208110
0	5416030
0	4596831
0	1549412
1	74854
0	3105428
0	4449243
0	3941484
0	3318900
0	5458998
2	3599755
0	2260649
0	2177779
0	3295643
2	4679266
2	2860158
-1	5066964
2	1091791
2	926847
0	611521
1	4699790
1	4422748
2	1844358
0	4250421
0	304262
2	3908746
0	2420709
2	5072250
0	4334731
2	3696142
1	304270
2	1040084
2	4007058
1	2020651
0	4545773
0	5022876
0	3253408
2	4971475
0	74940
0	2073764
2	1601882
0	1549477
2	4370555
0	4138150
2	2139302
2	4925691
2	435370
2	2047968
0	1175012
2	1697012
0	2860218
2	4727995
2	1027071
1	74943
2	2381495
1	2610410
2	4998205
0	3974336
-1	48693
2	2729155
0	3783896
0	3155151
2	3908819
4	3634255
0	5191909
2	3392124
0	5154008
0	1975520
-1	5257666
-1	5065904
2	42220
2	4249740
2	3811492
0	4891889
1	3089652
0	1950130
1	3717250
2	1011526
0	2106614
0	959736
1	2860285
0	1571341
2	452633
0	664831
2	2835342
0	3941633
2	3696787
2	2761995
0	1846370
0	1123598
1	1123605
0	2437701
0	4893326
2	5219608
2	804720
2	2288652
2	2696474
0	3855868
0	849146
2	1964193
1	4861205
3	3535118
2	4531519
1	4513014
0	992579
0	4662599
0	4662600
0	2336073
0	4302154
0	5334932
2	2286637
-1	5435989
2	3947696
0	1779036
4	1427421
0	4400479
1	3166994
0	3188068
0	190520
2	877443
3	3296716
0	179063
2	783780
0	3390832
3	4224660
0	4521785
1	813918
2	4962873
0	3425782
2	5257252
0	1223519
0	5233170
2	1264094
-1	5302618
0	5068902
-1	2553784
-1	708551
2	3129746
0	5023082
0	2925931
0	4924782
0	669759
0	370033
0	3155330
2	2321539
0	1259211
0	3647752
0	4747939
0	3024278
1	1668420
0	2401688
0	1156520
0	3941805
2	4728241
0	5290569
0	2336178
4	3878473
2	3297457
1	2762166
0	3275911
2	3679676
0	128669
0	337341
0	3155394
1	1962133
0	927176
0	1517000
0	632268
2	5000830
2	4531661
2	3810767
0	877975
0	2604749
1	4717684
2	3133201
1	3188179
0	3457144
-1	1520205
2	5256838
0	3220947
-1	1059360
0	3353282
2	2532830
0	637532
3	3339590
0	370150
0	3009687
0	2565618
1	2240349
0	3646963
0	2484363
2	1491156
0	3129270
0	337402
2	117726
0	2172412
0	5252609
2	599559
2	580491
2	4269575
1	4443869
2	75274
4	3329433
0	65020
0	1713677
1	1372963
0	4630035
3	3160718
0	4138517
0	5318166
2	3007187
0	3296122
2	2160583
0	3324408
0	610178
0	2139672
0	4400666
1	2909502
0	882257
0	337436
0	2565668
0	5252649
0	3941933
2	4831421
2	5252657
0	4585408
2	4793906
1	2389857
0	75318
2	3143571
0	1091128
0	5187138
0	1091143
4	5004155
0	3155533
2	1981807
0	3188307
0	566870
-1	2666007
-1	3553574
0	1648215
2	2401881
0	4343991
-1	3109941
1	3566807
0	3337484
-1	1494386
0	4911344
0	1239664
2	1746526
0	1684672
2	42593
2	2730802
2	1950387
2	2880996
0	2565732
1	1526055
2	2565737
0	1943149
4	1535954
-1	108142
0	720604
0	1263712
1	3195687
0	5260931
0	5230333
0	4671536
1	97919
2	42634
0	272014
3	2718736
0	1484431
0	3419770
0	130252
0	1617555
3	5417816
2	3192829
0	2860713
0	2139834
0	2124976
2	2993464
0	2903799
0	87004
2	3057350
0	5428975
-1	1297277
-1	1255281
-1	1858550
0	1368332
2	2402009
0	2172963
1	684484
0	1386211
0	5220069
2	4663013
0	4142075
0	4469169
1	304877
0	667112
2	5105831
-1	1357173
1	1091313
0	1725037
0	3485512
2	796403
1	92412
0	1779446
2	2773154
0	4302604
2	2454493
0	1025808
0	5154578
0	5121814
0	2795287
2	1463041
0	1877785
0	3745576
0	80609
2	3589078
0	4272982
0	3843898
2	1133008
0	3123003
1	3207980
0	5351232
0	2576488
-1	4053034
-1	2239814
2	2172743
2	3962322
1	4768519
0	2697036
2	3036860
-1	1885548
-1	3754108
0	3712846
1	1038816
0	4597587
2	4798528
0	1091411
3	4979069
0	4564821
2	3483486
2	4139433
0	796512
2	1072725
2	5220195
2	3519366
2	3385190
0	3233424
2	5384040
0	2122262
0	4695925
-1	3680133
-1	910546
2	960393
0	4081001
0	5220233
0	4892554
0	4401041
2	4106134
0	3141246
2	327507
0	2475119
0	1128952
0	3271242
0	210220
0	4335521
2	1470404
0	2500525
0	4794289
1	5187506
0	4218271
0	3010543
1	5340555
1	4564918
2	5267950
0	2444796
2	421018
0	829374
3	5272512
0	370625
0	2086073
0	2010938
0	1681359
2	189909
0	1255377
0	2290977
0	3961296
0	1375020
0	4390299
0	4604354
0	3992959
0	4145399
0	2671622
0	1465500
0	4993067
0	3037284
0	2283491
0	3994622
0	2476042
0	3952299
0	3662193
0	579683
0	29712
0	1327631
0	4254481
0	4870116
0	486814
0	2713087
0	2223025
0	2147589
0	1112324
0	4175511
0	4947404
0	749973
0	2993588
0	3467702
0	3393555
0	1268177
0	3073586
0	79737
0	673765
0	3009915
0	3372563
0	1723121
0	903347
0	4410210
0	1373360
0	3128853
2	420087
0	3920914
0	4059218
0	2273231
0	2468698
0	2909898
0	2195310
0	970187
0	999419
0	1503168
0	5005131
0	2865450
0	4095070
0	4049094
0	738062
0	2340187
0	3340268
0	4476433
0	2016078
0	1462188
0	4343378
0	3168202
0	4773760
0	1366664
0	5293261
0	1297469
0	2142369
0	2503894
0	4270469
0	4089833
0	3890384
0	2933238
0	5438297
0	2775264
0	5095224
0	342956
0	4384986
0	2810752
0	95441
0	4642877
0	1605169
0	1793346
0	2242022
0	5456911
0	3333708
0	900059
0	4027112
0	4738575
0	948892
0	2290495
0	2154654
0	2646628
2	1536400
0	862169
1	2650100
2	2013767
0	305117
2	894942
0	5290328
0	1206572
0	1255400
0	2123400
0	5056501
0	5285878
0	1812485
0	1648649
0	4840805
0	2271251
0	2172948
2	2711473
0	1550356
-1	2740314
0	4958236
2	378224
0	1681453
2	937281
0	993330
2	3824187
-1	5138643
1	1635033
0	1260249
2	1295799
1	3057730
1	4630748
2	687279
2	501826
2	1440649
0	4761666
4	2108169
2	946147
0	3437462
1	4434000
0	5470273
0	4499540
0	144853
0	3233784
2	4673398
0	1528563
0	3123296
2	5285987
0	4335715
2	53021
2	2041955
0	5161328
0	2599014
2	239723
0	3106690
2	5067352
0	2926699
2	1927126
1	4401261
0	210328
0	1865549
0	3487305
0	3254391
1	670397
0	3811463
2	5173528
0	3254414
2	403602
2	4569995
2	4551025
0	3582100
0	600213
0	4302996
0	2500765
1	3570242
0	2213115
2	1833999
0	4809111
0	217354
0	5515442
0	5490382
2	1108429
0	403643
4	4040968
0	3110721
0	2730189
2	1761331
0	3005116
0	993495
2	1419480
2	545003
3	5429621
0	3464584
0	4597989
2	287790
2	1419500
3	1980612
0	283586
2	3647733
0	1505144
0	2631937
0	4401416
2	4412101
0	4995166
1	4118333
0	312422
1	3877130
0	3957608
0	2971682
3	5037824
0	942540
0	637578
0	2410583
2	2607693
0	4994249
0	4466957
0	1386766
0	1198215
1	3720820
0	4499747
2	3427788
-1	4401454
-1	4534129
0	5504701
2	962362
0	4415009
1	1627447
2	5130753
0	4579809
0	4673545
2	2763055
2	2358159
3	4385751
0	4794679
0	97427
0	3981185
0	4681011
0	2861818
0	2898287
0	585022
0	4603320
0	4353862
0	4761986
0	242998
0	1391100
1	2121936
2	1091941
1	634823
0	2879263
0	2847422
2	4250510
0	2238830
0	4729200
0	4204918
2	3495718
0	3582328
1	2810055
0	960897
0	240002
2	2088429
2	4650127
0	3418514
2	2779376
2	2206108
2	5123759
2	2369949
2	3454493
0	254725
0	1856046
2	4971996
2	2632098
0	769877
0	4455256
0	960936
0	5193485
2	1157548
2	257080
4	4221210
-1	5261076
0	76215
0	10686
2	59358
0	438229
-1	1572459
0	5231301
0	3341550
0	4845651
2	1845725
0	1571413
0	436702
2	4944103
0	3652642
1	3811815
0	2181749
0	1452522
0	1255916
0	785307
2	2580567
1	2042350
0	3000539
0	4270580
0	3254773
1	668690
0	10743
0	4763397
0	2796029
1	2156649
0	1681925
0	3468611
0	1681928
2	2484828
0	5070345
2	2410019
0	2710649
0	5328786
0	3779084
1	2382429
0	2501132
2	2223097
2	3910155
2	384841
0	2042387
0	5104378
0	2173473
1	4736836
0	698918
0	1550888
0	371240
0	4794928
1	4403290
2	1059386
2	2441884
0	3189313
0	4368964
1	1392447
2	3358460
0	2451193
0	2468430
0	5155412
0	1720969
2	4762212
0	1584271
0	1157731
0	5220968
0	2304622
2	2533998
0	4827760
0	5122683
0	2009731
2	3354061
0	472180
0	1717590
2	1419919
0	1948816
2	374129
0	2865683
2	2247167
0	1368485
2	2763418
2	1258992
0	4911043
4	5231283
2	2637696
2	768230
0	1527593
0	2636311
0	2501287
3	4963630
0	3753857
2	2009777
2	830475
0	3324419
0	3320498
0	1354417
2	609230
2	4802084
2	5197283
2	2697927
4	4336900
0	666328
0	5090009
0	5450458
0	699101
2	1714915
0	2905379
2	4139748
1	651747
2	2536440
2	4484358
0	2075367
2	1845999
0	751995
2	5286649
0	4515275
2	2453602
1	4455844
0	1127486
2	3549951
0	1256196
0	3123974
2	808570
0	3681030
1	5004207
0	3451656
0	2272498
0	4544609
0	2773681
0	4696856
2	3166356
0	1682201
0	1583897
2	5000030
0	3303078
0	535327
3	1207784
0	3058473
0	174893
3	1293061
0	4926253
0	3943217
3	3136410
0	4172599
2	3161844
2	5385016
3	517596
2	316933
2	4795197
0	2747907
0	3239348
1	5286731
2	3600288
2	4184175
0	3061282
0	2108236
-1	4940901
0	1682254
2	3556222
0	4959055
0	2375457
0	5286744
3	1788853
0	2796392
0	5200816
2	2730866
0	4664181
2	3943305
0	1828084
1	1823227
0	3550095
0	633751
0	1330994
0	2960283
1	4970236
0	3852754
0	2536711
0	1223587
0	1626566
0	3058598
0	5123006
0	3484606
-1	5024719
-1	1556618
0	5221329
2	5385170
0	4438838
0	895959
2	3554074
-1	2632665
-1	5403387
0	1461507
3	785162
-1	2062979
0	633825
0	2863784
0	2939545
3	3527255
0	1977318
0	5090280
1	117376
1	4307415
-1	1518874
0	1321960
2	5125112
0	1747946
0	1689902
0	4991986
2	2088211
0	4271097
2	4619648
0	699390
1	3439462
2	2156069
0	4482233
-1	4240998
2	5483530
2	472723
0	1223695
2	3734085
0	2141201
-1	4912911
0	1059866
1	2379179
-1	3374455
0	5336109
0	4369456
0	699449
2	4773270
0	4762684
0	4274720
2	2717637
0	2141269
2	4343848
0	535653
0	5427771
0	553220
0	699505
0	2632822
1	320748
0	4762749
2	3005636
0	830600
0	4903180
0	251466
-1	4475134
2	5109596
2	4876611
1	732314
1	3142914
2	799173
2	5221533
0	2348246
0	4631726
2	5057721
0	2372541
0	3878078
2	4188862
0	1060033
0	3681479
2	192372
0	797902
2	3288280
0	1364563
0	5287135
2	2469089
0	306422
2	4992247
-1	1922438
0	44279
0	404735
2	1191168
0	3435192
0	2993412
0	2239748
2	4945878
0	4214404
0	3894980
1	5287296
0	994576
0	208146
2	226027
0	4022300
0	3910941
1	3530277
0	2469161
0	4697386
0	4764270
0	3984654
4	471930
1	2403642
2	4450757
1	57575
0	5003450
0	4599099
0	2272575
4	1489443
0	1060164
0	3399754
0	4861263
2	732496
-1	3194657
0	2046172
2	1471013
0	4828503
0	3157343
1	2354320
0	2436454
1	5261169
0	3550567
2	507316
0	2895215
2	1191294
0	5235438
0	2567552
2	3290163
2	2703531
0	1027463
0	2633106
2	5287316
0	5421285
2	4965160
0	2502046
2	5043543
2	1571616
0	2436512
2	4238757
2	3296775
0	2323967
0	667054
0	2207163
2	110023
2	3529097
2	2600403
2	4926933
2	1567195
0	3911128
2	1027549
1	2882360
0	3648994
-1	5007351
0	2678723
2	2943617
2	3649002
2	2141674
0	4159821
0	1537318
0	568827
1	273937
2	2448016
0	1558669
0	2076178
2	2174484
0	1591865
0	4304406
1	4404500
2	3911194
0	647389
4	241187
2	3562725
4	5170846
1	5291081
0	4117873
0	314707
0	1355321
2	3759868
2	2640508
2	3944002
0	5389973
-1	5090885
2	2520808
0	2314556
3	183037
0	1427537
0	634463
0	1977956
0	3419748
2	437862
0	3521135
0	3124843
2	2149999
0	2120803
0	4697714
0	4075123
3	4970384
0	898336
0	3143891
0	479679
0	933391
0	2710440
0	5365363
0	4055461
2	3354245
0	5294818
0	5484171
0	2731671
0	3747589
2	5225328
-1	3649182
0	4042401
2	667298
0	4370083
2	1526617
0	1191588
1	3800512
0	1027761
1	1005816
0	1748662
0	5222070
0	4501192
1	2324815
0	4566737
0	962259
0	3911383
2	1201493
0	1784831
-1	3723674
2	4959970
2	5264046
0	5073795
0	2371304
0	4665068
0	5287664
0	4112628
0	4805860
4	3550990
0	2076599
0	5297311
0	1663583
0	3458938
3	3125007
0	285178
2	4250249
0	2174740
0	1847072
0	3944232
0	5189419
0	1584941
2	2146378
0	3944245
2	1652468
0	4730683
2	1486652
0	487541
0	4404157
0	3616586
0	3452750
1	2388577
0	733010
0	2677430
0	4804513
0	4285154
0	3230875
0	2872689
0	1144103
0	4380051
0	2374517
0	2635364
0	5144301
0	4240611
0	5131154
0	4649302
0	740913
0	738230
0	1955081
0	5239332
0	4050402
0	4372336
0	2872329
0	4900145
0	1693944
0	5370477
0	4242144
0	2470388
0	3336757
0	2676825
0	3733700
0	1069198
0	1367903
0	4501367
0	3305282
0	3165370
0	4214427
0	4086326
0	5073552
0	5401117
0	312639
0	4576127
0	1046242
0	1722786
0	2175766
0	645211
0	381957
0	1046821
0	4584173
0	5520279
0	1752067
0	2800362
0	292859
0	3986859
0	4317071
0	2280994
0	773151
0	4174514
2	5222232
3	3799408
2	3210851
0	840589
1	3983480
1	1427533
2	2555052
0	5058399
0	3485539
2	2541176
4	4927339
0	1561378
2	2387498
0	4992876
4	1238572
2	3355356
0	1797080
0	2842815
0	4108160
0	1716109
0	1228100
0	5451677
0	2994079
2	674048
1	4189119
2	2438927
2	2487762
0	2912393
0	4833115
2	4009902
2	3207744
0	5393956
1	2412140
0	3259715
0	1014195
0	1953053
0	835190
0	4703790
2	2646452
0	2969212
2	2121787
2	5010875
0	1101535
2	275570
0	1990814
0	3327235
2	1421359
0	587613
3	4403135
0	1261913
0	4124680
0	1065608
0	3321801
2	3519368
2	4815075
2	1922864
0	2928589
2	4117167
1	1290204
2	1264552
0	4968236
2	2961371
2	3532483
0	2732001
0	5091300
0	1847285
2	12284
0	5189629
0	897022
1	281358
0	208914
0	929817
2	510835
2	2895901
2	3780645
0	1461949
0	4632623
1	3208386
0	1592638
0	4282207
0	287063
0	2314014
0	712962
2	2161898
0	4049005
2	2928715
0	801578
0	2437200
2	1355857
0	778706
2	586203
2	5288022
0	1299345
0	798815
2	2504394
0	176274
0	3765936
2	3066042
0	5098579
0	4581876
0	1333857
1	5363916
0	4835751
0	3095885
2	2189090
0	4645029
0	405608
0	3092585
0	897137
0	3391314
0	4010102
0	929925
1	635015
2	1269909
0	4157812
0	5124238
0	5189780
0	2437274
2	1436932
1	607602
0	3551397
2	2120692
2	4443888
4	3731609
2	2639462
0	2253818
0	3164592
0	4698298
2	3748028
0	3079258
0	1618106
0	4506160
2	2319278
0	3730253
3	2306246
0	1229745
4	1685305
0	2438315
2	4535039
0	798928
0	1650901
0	1126614
0	962777
0	995548
0	1259890
0	2782725
2	4108513
1	4898812
0	2349420
0	209126
2	78063
1	1356367
0	3032013
2	1126646
0	2585740
0	4894966
0	4927738
0	3682554
0	3780863
0	2273537
0	4501770
0	3518734
3	3977529
2	4315544
0	4683955
0	2089005
0	3422315
0	2568472
0	2011419
1	504106
0	3692302
0	4671044
0	3977519
2	3500544
2	4910672
1	450336
2	3862299
0	1978688
0	5026115
0	1749322
1	3367426
0	2142549
0	946085
-1	2612059
0	3944801
0	3354984
0	2715307
2	2535788
0	2929013
0	4829561
0	12669
0	1257854
2	45440
0	718999
0	5288343
0	1132160
0	5058954
0	242058
2	3599810
0	2601362
2	5452187
0	4672293
2	1192351
0	5175599
0	1323427
3	2668059
0	4403621
0	5003811
2	1618349
3	5372723
0	4577016
2	4010417
-1	1684011
0	1014205
0	3947445
2	4600273
0	1103961
3	4419432
-1	2511051
0	5386718
2	3666410
0	1716715
0	2109933
3	3891186
0	5353965
0	2142710
1	4291039
2	28794
0	2210255
0	4633084
0	4731393
0	4534788
2	3719042
2	1782282
0	4207116
0	1465116
0	1599794
0	3586980
2	1570399
0	193368
0	4615308
0	937067
0	2375007
2	897566
1	5419550
2	3488032
0	1301718
0	2422542
0	209442
0	2929186
-1	2587766
-1	904468
2	4829745
0	438840
0	5265885
0	1244167
2	2712570
0	1815099
0	4665930
2	2573972
0	3169530
2	1427591
1	584217
0	3533786
0	183747
1	4872619
0	1474500
2	4748777
0	3813978
2	3093084
0	2874076
1	3879517
0	5042022
0	1366876
2	5124702
0	3691294
0	3486311
0	5223019
0	4698738
0	2994805
2	4520341
0	5468320
2	5000964
2	840927
2	5304665
2	4829839
0	2948226
2	2609915
0	4797072
2	2077330
1	836633
0	602774
0	5354149
-1	1618599
-1	2417783
0	4061965
0	2896556
2	1520880
0	1592366
0	3879610
2	342388
2	1979069
0	159025
2	4338381
0	2735427
0	21441
2	4675064
0	4732302
0	3698101
-1	3158751
-1	4512961
0	504544
2	5124832
0	2044643
2	4829924
0	2637250
0	2385374
-1	4188259
2	635626
2	1439225
2	4448658
2	4416506
0	1716978
2	2052157
0	161650
0	4272896
2	3522307
2	111366
0	1754879
0	4404797
3	3879696
0	3882563
0	2437911
0	3879704
2	1111301
0	2095768
2	3603080
-1	2028830
2	1848894
0	2143005
4	4207397
0	3489655
0	440701
2	4671310
2	3719682
0	537387
0	701253
1	1258314
2	3000616
3	3069235
2	1702450
2	1028939
0	768596
0	242514
2	4502357
2	2344178
0	5124958
3	5165450
2	2946644
0	4174693
0	3191663
0	2667378
2	1860603
2	5452663
0	4797305
2	60000
0	1986203
2	2470780
0	2241405
2	639713
0	1487750
0	3072880
0	2306968
2	3983736
0	1094578
0	5092277
-1	3716045
-1	1765717
0	2241495
0	5125081
0	3093470
0	2241516
0	4452053
0	4338674
0	5059576
2	3857346
0	4011002
0	2777856
1	111618
0	4974650
2	2909028
0	5104773
2	899859
0	111630
0	308241
0	1567647
2	701470
0	2798644
0	472122
2	2604913
0	2995259
2	2587264
2	5136755
1	1756492
0	3781696
0	2569284
0	2077766
-1	668743
-1	4652240
2	1562267
0	1234374
0	1892639
0	518557
0	5059683
0	4469863
1	4225771
2	782239
0	3301514
0	647778
-1	2184219
0	3832727
0	4600941
0	2157420
1	2602109
2	3722726
0	2307199
0	472200
2	1982342
-1	3650705
2	1133125
2	5372823
0	4109473
0	3978415
0	3978421
0	767158
0	5485750
0	3388600
2	4863158
0	3401830
0	4748466
0	546995
2	2122037
0	1327727
0	2212400
0	4997649
0	2247170
0	439503
0	1815761
2	4994255
0	2438379
2	4732144
2	2641145
0	177393
1	701681
