 X Y
860 -26.664324 -3.848122
865 31.175163 -18.353914
920 -1.2355008 70.3734
985 -10.01655 -7.514508
1091 -7.8059874 -1.7821021
531 -15.978966 -7.606758
613 -19.708544 -3.9293246
617 23.64791 64.432915
437 14.682135 -34.953213
485 -27.965265 -13.888966
615 -11.012488 -13.902671
557 22.314518 63.66476
701 -25.547615 36.150604
847 46.718025 35.59521
929 84.60746 5.023794
1704 44.982258 -36.055317
2051 -8.020472 -62.073437
2085 57.652626 18.534296
841 19.937012 6.0974317
2098 -60.67587 49.374565
2135 -46.020256 25.067183
2083 42.30088 -35.27829
2301 -10.01655 -7.514508
2274 67.035416 -13.274249
2330 -12.859798 4.2412057
1751 52.38901 -2.0183442
2255 -7.8501806 52.571823
2257 -40.832756 45.312794
2369 -8.020472 -62.073437
1584 32.696285 24.302437
2249 -13.926398 55.424397
2417 -10.01655 -7.514508
2233 74.82757 5.2189693
1612 20.183334 37.2088
1670 24.693394 31.10168
2415 0.5213869 40.759666
2636 37.1999 47.503757
2581 -22.366726 44.23015
2808 19.937012 6.0974317
2688 39.92802 21.391989
1819 46.849506 20.174606
2485 19.625444 38.025436
1905 66.15594 10.03179
2351 19.875437 37.658035
4098 -11.535901 54.038155
4519 -24.027048 72.38128
553 31.175163 -18.353914
382 -19.152304 1.9422367
1155 -27.965265 -13.888966
1308 42.30088 -35.27829
1862 -8.020472 -62.073437
1917 -8.614391 32.8228
1065 -22.366726 44.230778
3653 26.860085 28.675829
670 31.175163 -18.353914
671 -26.664324 -3.848122
690 31.175163 -18.353914
730 13.582581 -34.611393
1176 11.254038 17.639536
329 -19.708544 -3.9293246
379 -25.383347 1.0627303
1854 -15.978966 -7.606758
790 31.175163 -18.353914
1272 74.82632 5.221359
398 -10.01655 -7.514508
870 -3.8172646 68.28517
988 84.5128 4.675282
1121 31.175163 -18.353914
1409 -15.978966 -7.606758
589 31.175163 -18.353914
433 76.14721 -37.572582
876 31.175163 -18.353914
1200 76.14707 -37.572594
1609 -57.014492 9.356128
2243 84.457436 4.449393
1994 -22.366726 44.230377
2400 31.175163 -18.353914
3534 -60.67587 49.374565
1502 26.8704 28.665215
4366 13.788488 -35.36376
3820 17.429419 41.266636
4605 38.54504 48.74299
4887 43.209896 -34.219482
370 -15.978966 -7.606758
504 -29.020187 5.028965
524 -19.708544 -3.9293246
3807 22.483486 64.41695
385 -11.012488 -13.902671
525 31.175163 -18.353914
450 -6.281615 4.8072042
1364 -19.599813 -12.3513775
2639 6.2199926 32.96208
3621 -8.300275 53.067894
4524 41.0621 3.7526534
4279 -23.78925 72.43383
4639 -14.277672 -2.3506021
459 9.87435 19.012014
676 31.175163 -18.353914
802 50.388706 0.6618544
482 -14.277672 -2.3506021
517 15.877551 -35.020588
1102 -7.8059874 -1.7821021
4122 37.64785 48.654953
596 -3.2699587 -7.4409113
728 31.175163 -18.353914
1346 31.175163 -18.353914
391 -19.708544 -3.9293246
561 36.04304 45.83315
863 31.175163 -18.353914
4157 31.175163 -18.353914
2056 74.48592 -36.435715
4249 10.662098 17.195074
2480 22.310812 64.77133
2493 -19.708544 -3.9293246
4686 26.888058 28.64772
4682 31.19673 25.20548
4681 28.351915 27.29887
4683 21.682396 35.055794
4680 29.69107 26.239983
4688 28.351555 27.299936
4679 31.196136 25.20583
4675 32.683167 24.30869
4673 29.696499 26.236559
4668 28.350807 27.299479
3477 31.175163 -18.353914
542 43.48698 -34.925934
961 23.571455 65.12829
1150 -19.708544 -3.9293246
1151 -14.277672 -2.3506021
1190 14.682127 -34.95321
470 31.175163 -18.353914
471 -16.982094 -17.167273
766 -15.978966 -7.606758
572 31.175163 -18.353914
2445 -16.982094 -17.167273
2904 31.175163 -18.353914
3279 -15.978966 -7.606758
2289 -5.096541 52.75528
888 -14.277672 -2.3506021
930 31.175163 -18.353914
529 -18.29375 9.105081
509 19.139942 5.776066
463 6.2199926 32.96208
595 31.175163 -18.353914
682 -28.335705 -8.856448
2002 46.70222 35.043694
3513 -7.7261443 52.346676
3136 38.2016 48.4101
430 -22.76444 -9.008834
560 31.175163 -18.353914
853 1.159961 73.7661
660 31.175163 -18.353914
972 -5.0965776 52.750256
3737 -16.982094 -17.167273
4107 16.698927 42.311203
1489 -10.01655 -7.514508
456 -3.2699587 -7.4409113
575 -3.2699587 -7.4409113
819 31.175163 -18.353914
936 -10.01655 -7.514508
889 31.175163 -18.353914
885 -25.547821 36.15107
1148 -11.012488 -13.902671
444 31.175163 -18.353914
1214 31.175163 -18.353914
2081 -57.270927 9.993462
3540 14.243775 -35.038147
1250 -15.978966 -7.606758
1035 -22.76444 -9.008834
577 -2.7264926 52.95252
1100 65.52063 30.542915
1270 14.243786 -35.03819
1297 -7.8059874 -1.7821021
1322 1.9950467 74.99401
4004 54.09109 19.392303
1931 31.175163 -18.353914
1036 43.92763 -34.390076
962 -45.271965 24.693624
756 31.175163 -18.353914
552 -12.859798 4.2412057
694 -19.152304 1.9422367
2084 -15.978966 -7.606758
1290 64.88535 31.365313
566 1.1432614 73.82217
1252 65.641174 30.383795
1332 0.83017164 73.48558
1351 -26.664324 -3.848122
1401 9.612516 18.203762
1402 -58.245792 55.70305
1416 -19.708544 -3.9293246
1423 -6.281615 4.8072042
1429 -25.383347 1.0627303
1430 -10.01655 -7.514508
711 -7.8059874 -1.7821021
731 -14.277672 -2.3506021
483 -26.664324 -3.848122
474 -18.29375 9.105081
675 -16.982094 -17.167273
461 -7.8059874 -1.7821021
1198 -19.791641 73.3397
1773 -0.043268904 72.37621
1840 36.71339 22.436647
793 42.30088 -35.27829
1005 84.50097 4.6232743
1475 14.678096 -34.147247
760 -47.31301 25.792496
874 31.175163 -18.353914
755 53.13366 -4.6685314
799 9.87435 19.012014
926 15.595436 -34.803658
1042 31.175163 -18.353914
3823 14.154855 -34.257755
916 -15.978966 -7.606758
824 -4.5127 52.80766
1063 13.585896 -34.614292
2970 31.175163 -18.353914
2343 -1.2357208 70.37443
3258 43.326244 -35.180134
3341 -13.868432 55.358356
3892 38.1925 21.925283
4486 -8.020472 -62.073437
4492 42.289463 -36.004196
4544 -8.020472 -62.073437
4666 28.351843 27.299345
4531 21.338024 35.545742
4546 36.031322 45.93681
4654 22.896626 33.38025
4661 25.658567 29.953604
4591 31.175163 -18.353914
5612 17.158447 41.662582
5667 -3.3337388 68.631165
5413 39.923283 21.393417
5822 -8.23805 31.608501
603 -10.01655 -7.514508
789 -14.277672 -2.3506021
1058 -28.335705 -8.856448
845 31.175163 -18.353914
1120 -14.277672 -2.3506021
4284 49.97942 19.868658
987 31.175163 -18.353914
1026 36.156097 45.73637
1006 -8.020472 -62.073437
980 31.175163 -18.353914
1101 -19.152304 1.9422367
1108 -15.978966 -7.606758
1116 31.175163 -18.353914
1117 -10.01655 -7.514508
1114 -8.020472 -62.073437
1300 31.175163 -18.353914
1611 -4.2114086 52.831654
2561 49.099937 0.13986112
2770 47.46547 35.654396
2888 31.175163 -18.353914
3182 -38.416534 48.23023
4392 47.46547 35.654396
3667 31.175163 -18.353914
835 10.662098 17.195074
1110 14.9413595 -34.91187
597 14.919568 -34.82754
1826 15.595436 -34.803658
1191 19.937012 6.0974317
4823 -8.020472 -62.073437
4824 -57.08647 8.579268
554 1.1599762 73.766
649 31.175163 -18.353914
1104 44.606743 3.404822
512 19.498209 5.1992154
543 -19.708544 -3.9293246
2354 -14.277672 -2.3506021
2287 31.175163 -18.353914
510 -8.020472 -62.073437
513 -8.020472 -62.073437
1358 9.114899 18.08512
549 31.175163 -18.353914
555 31.175163 -18.353914
556 31.175163 -18.353914
1161 -26.664324 -3.848122
796 -18.29375 9.105081
918 -7.8059874 -1.7821021
1258 10.662098 17.195074
726 -4.211251 52.828125
1700 19.937012 6.0974317
4086 9.501468 18.689623
536 7.297709 20.781408
631 -15.978966 -7.606758
689 -25.547268 36.150578
879 31.175163 -18.353914
1013 -46.600426 25.378662
1438 21.491621 64.64765
1827 31.175163 -18.353914
1357 74.48592 -36.435715
1867 31.175163 -18.353914
1876 1.3139492 74.0671
1889 42.98403 -36.36017
1891 -19.708544 -3.9293246
1896 49.978653 19.8688
1903 -26.664324 -3.848122
1914 -23.22644 -16.302872
2409 -13.428088 55.116722
2211 31.175163 -18.353914
2251 0.52138525 40.759663
2743 -15.978966 -7.606758
2868 27.054333 9.183232
2901 -42.128265 23.17251
2201 -42.530155 23.305962
3237 66.33709 10.119795
3769 27.054358 9.183206
3996 -8.020472 -62.073437
3980 -45.059845 24.363733
3715 84.04716 2.6772304
4292 -28.335705 -8.856448
4119 41.92768 20.909798
2396 -5.096541 52.75528
3660 -8.068172 52.844673
5153 31.175163 -18.353914
5396 -60.5475 45.582405
4694 12.429901 48.0201
5576 -39.976444 45.91499
5529 34.205345 23.536354
3531 57.660305 18.531984
5570 9.114899 18.08512
5028 54.087322 19.376175
587 47.673626 35.275097
2119 -30.948853 35.824783
833 31.175163 -18.353914
897 31.175163 -18.353914
1165 15.094119 -36.79034
1310 10.575806 18.323893
3251 43.234814 -34.206505
727 31.175163 -18.353914
736 -6.281615 4.8072042
724 15.094119 -36.79034
890 -19.708544 -3.9293246
1020 47.16366 34.698833
1132 31.175163 -18.353914
1157 -15.978966 -7.606758
1181 31.175163 -18.353914
1263 15.094119 -36.79034
1283 -7.8059874 -1.7821021
1687 31.175163 -18.353914
913 10.575806 18.323893
1576 64.68941 31.608473
851 47.22637 35.77463
1820 -5.4915466 33.408287
1554 27.054327 9.183233
1911 -13.555522 55.232224
2360 -14.277672 -2.3506021
2880 44.31784 20.504368
4038 24.694124 31.101288
834 15.094119 -36.79034
1303 -14.277672 -2.3506021
1799 22.979662 64.76402
3031 31.175163 -18.353914
1327 15.094119 -36.79034
806 -10.01655 -7.514508
762 15.094119 -36.79034
1371 31.175163 -18.353914
828 31.175163 -18.353914
1072 -15.978966 -7.606758
1421 -8.020472 -62.073437
1496 -8.020472 -62.073437
1567 -16.982094 -17.167273
1179 42.71095 -34.53177
1630 31.175163 -18.353914
2134 -57.194904 7.8972387
2127 -45.66142 24.754929
2281 -44.730312 24.381327
2403 31.175163 -18.353914
3262 -8.020472 -62.073437
4408 -19.708544 -3.9293246
2565 31.213196 25.194927
4969 19.937012 6.0974317
5450 -25.479414 72.04006
5440 63.994312 32.458233
5559 39.56814 49.865192
5613 40.570827 3.8965957
1154 61.523396 17.090948
970 -28.335705 -8.856448
877 31.175163 -18.353914
1342 42.98403 -36.36017
1479 -8.020472 -62.073437
1632 -28.335705 -8.856448
1637 31.175163 -18.353914
1880 -60.67587 49.374565
1892 46.70222 35.043694
1872 -7.0564017 32.177757
1895 -12.859798 4.2412057
1988 43.48698 -34.925934
1997 -44.653484 24.210749
2099 31.175163 -18.353914
2155 -8.238071 31.608574
2349 49.580997 0.29009822
2475 36.703365 46.88406
2535 53.13355 -4.668533
2537 66.3628 -12.648083
2586 -19.708544 -3.9293246
2585 -42.30673 23.23409
2627 -15.978966 -7.606758
2630 15.094119 -36.79034
2159 0.5213882 40.75967
2693 -10.922776 53.689293
2891 10.575806 18.323893
3396 15.094119 -36.79034
3388 15.094119 -36.79034
3195 74.83034 5.216342
3511 -58.24554 55.702938
3590 50.388275 0.66190594
3926 46.849434 20.175026
3841 -8.616193 32.824226
4353 1.159961 73.7661
4428 -19.599813 -12.3513775
2472 74.829865 5.2165403
4925 25.660421 29.952581
2195 -38.12427 47.493652
4295 -8.500896 53.228233
5008 -15.978966 -7.606758
3725 74.82873 5.2178698
4945 47.46547 35.654396
5030 44.982258 -36.055317
5040 -19.708544 -3.9293246
5094 31.175163 -18.353914
5187 -14.277672 -2.3506021
5969 -37.089245 49.775375
5987 -3.2699587 -7.4409113
2262 23.399416 32.71395
911 22.314518 63.66476
2102 46.793625 35.654106
2399 49.977673 19.86878
2728 29.71867 26.219711
1000 -3.2699587 -7.4409113
1012 31.175163 -18.353914
4040 -25.383347 1.0627303
839 31.175163 -18.353914
914 -19.708544 -3.9293246
1254 -7.8059874 -1.7821021
1231 15.094119 -36.79034
564 6.219989 32.96208
570 54.114197 19.465067
598 1.9950756 74.993355
3226 31.175163 -18.353914
3622 -19.152304 1.9422367
604 -18.29375 9.105081
740 -7.8059874 -1.7821021
565 -31.68672 -1.5370724
583 10.575806 18.323893
571 -30.949255 35.824623
573 46.718025 35.59521
574 29.137459 -17.644249
669 30.141216 -16.492043
683 -7.8059874 -1.7821021
646 -15.978966 -7.606758
707 -25.547523 36.150623
761 -14.277672 -2.3506021
657 -11.012488 -13.902671
816 -14.277672 -2.3506021
1146 -16.982094 -17.167273
1159 -22.366726 44.230778
1169 -19.708544 -3.9293246
673 47.581757 34.98174
1236 30.659502 -16.330065
641 -25.547523 36.150623
2788 15.094119 -36.79034
1213 30.661707 -16.329702
1461 29.056202 -18.079449
1559 -19.152304 1.9422367
708 15.094119 -36.79034
684 -24.156887 6.740096
3975 -6.281615 4.8072042
4202 29.125086 -18.749283
1028 66.255585 29.535257
588 44.982258 -36.055317
637 -7.6752357 -59.61853
3904 32.698765 24.301188
3928 -45.367172 24.368086
5784 -58.245792 55.70305
719 -11.012488 -13.902671
599 -12.859798 4.2412057
609 -26.664324 -3.848122
614 29.344698 -17.184555
2219 -1.2035605 70.58825
642 1.1599737 73.766014
665 29.81325 -16.687502
922 1.159961 73.7661
977 29.344698 -17.184555
1304 -1.393175 0.44115546
1315 -29.803318 32.502457
991 29.084673 -17.858957
4732 -45.94641 25.002502
4875 34.205246 23.53621
3910 -2.8902173 68.95985
698 -14.277672 -2.3506021
1025 27.601576 -16.091597
1076 -6.923258 -60.299427
3380 -36.081535 48.164707
867 44.982258 -36.055317
1193 29.344698 -17.184555
679 -19.708544 -3.9293246
1067 29.056202 -18.079449
999 -14.277672 -2.3506021
1019 -22.366726 44.230778
1233 -15.978966 -7.606758
745 -1.393175 0.44115546
803 -19.708544 -3.9293246
1147 9.114899 18.08512
957 15.094119 -36.79034
1227 47.62674 35.41801
1243 47.60596 35.02567
1244 -10.922816 53.689293
1269 10.575806 18.323893
636 -15.978966 -7.606758
1279 30.661707 -16.329702
1372 -12.859798 4.2412057
2443 -8.55667 -60.042477
2444 44.982258 -36.055317
2460 -19.708544 -3.9293246
706 -14.277672 -2.3506021
815 29.052483 -18.164341
953 -2.7170942 52.956852
5403 38.19301 21.925097
648 -6.281615 4.8072042
1189 -15.978966 -7.606758
738 -6.281615 4.8072042
1545 -16.982094 -17.167273
662 -10.01655 -7.514508
1262 44.982258 -36.055317
1347 -18.29375 9.105081
1443 -58.286907 8.647793
3749 29.137459 -17.644249
685 15.094119 -36.79034
717 -3.2699587 -7.4409113
754 -28.335705 -8.856448
1062 -22.366726 44.230778
693 -7.8059874 -1.7821021
722 -7.8501806 52.571823
746 -22.76444 -9.008834
750 -19.708544 -3.9293246
821 -25.383347 1.0627303
855 -19.708544 -3.9293246
866 23.393614 65.54181
928 45.013832 2.2031524
1713 -43.251785 23.618105
3855 -19.152304 1.9422367
2860 19.937012 6.0974317
3738 46.8493 20.17465
3874 -12.859798 4.2412057
3875 -9.689418 31.824392
822 10.120951 19.117083
837 29.057493 -18.059793
955 -25.383347 1.0627303
831 -19.152304 1.9422367
696 30.659502 -16.330065
883 -14.277672 -2.3506021
752 -15.978966 -7.606758
2486 46.70222 35.043694
3840 -25.383347 1.0627303
715 15.094119 -36.79034
1324 31.175163 -18.353914
827 1.1431928 73.82364
1031 -15.978966 -7.606758
1133 21.78908 65.29538
1130 22.352783 64.42442
4386 -10.01655 -7.514508
4412 31.175163 -18.353914
4893 66.24527 10.0759535
2892 -45.059845 24.363733
5046 10.575806 18.323893
971 -14.277672 -2.3506021
1103 -11.012488 -13.902671
723 -14.277672 -2.3506021
875 76.14705 -37.572544
974 -10.01655 -7.514508
990 -19.152304 1.9422367
1138 -15.978966 -7.606758
880 -8.020472 -62.073437
1078 -47.811466 26.116964
986 31.175163 -18.353914
3119 36.703365 46.88406
993 -12.859798 4.2412057
734 15.094119 -36.79034
747 -10.01655 -7.514508
748 31.175163 -18.353914
749 -18.29375 9.105081
778 31.175163 -18.353914
809 -19.708544 -3.9293246
895 -29.020187 5.028965
899 9.501468 18.689623
912 15.094119 -36.79034
1037 -22.366713 44.230385
2346 -36.518856 49.354145
3797 -47.38617 25.84192
4010 -10.01655 -7.514508
1057 31.175163 -18.353914
1074 10.575806 18.323893
739 -7.8059874 -1.7821021
1158 -15.978966 -7.606758
810 -19.708544 -3.9293246
973 31.175163 -18.353914
1007 -25.383347 1.0627303
798 15.094119 -36.79034
840 -15.978966 -7.606758
989 -15.978966 -7.606758
996 -10.01655 -7.514508
1934 15.094119 -36.79034
794 15.094119 -36.79034
797 -19.152304 1.9422367
800 -28.335705 -8.856448
954 15.094119 -36.79034
1186 31.175163 -18.353914
933 -14.277672 -2.3506021
1196 15.094119 -36.79034
771 -19.708544 -3.9293246
915 43.808235 -34.31835
927 66.3628 -12.648083
968 31.175163 -18.353914
965 -15.978966 -7.606758
1023 31.175163 -18.353914
2898 37.47079 48.33959
776 15.094119 -36.79034
844 31.175163 -18.353914
1029 -15.978966 -7.606758
1124 -22.76444 -9.008834
1156 -15.544371 -12.794004
1235 -10.01655 -7.514508
1344 -8.020472 -62.073437
1407 -27.965265 -13.888966
1410 31.175163 -18.353914
1425 -12.859798 4.2412057
1203 -14.277672 -2.3506021
1454 -16.982094 -17.167273
1503 -15.978966 -7.606758
1504 10.662098 17.195074
1550 19.937012 6.0974317
1573 -6.923258 -60.299427
1602 -15.978966 -7.606758
1592 -19.708544 -3.9293246
1635 31.175163 -18.353914
1669 44.924126 2.4385898
1465 6.21964 32.961998
1717 -18.29375 9.105081
1792 -44.749447 24.467802
1014 15.094119 -36.79034
1105 15.094119 -36.79034
1075 -25.383347 1.0627303
1084 10.662098 17.195074
1843 -19.791615 73.3406
814 -25.383347 1.0627303
1325 76.14705 -37.572544
1379 -29.803513 32.502457
1127 42.545788 -34.841774
4454 15.094119 -36.79034
830 15.094119 -36.79034
949 -6.281615 4.8072042
947 -3.2699587 -7.4409113
969 -26.664324 -3.848122
1077 -27.965265 -13.888966
1131 -8.55667 -60.042477
886 -7.5503473 -60.110603
901 -15.978966 -7.606758
1111 -6.281615 4.8072042
4109 -22.76444 -9.008834
2078 -24.79392 -12.518098
2146 9.114899 18.08512
2284 -47.229294 25.744595
826 -7.904306 -60.035492
1015 -19.152304 1.9422367
898 -6.263432 -61.019745
1253 31.175163 -18.353914
942 31.175163 -18.353914
997 42.92399 -34.32496
848 -19.708544 -3.9293246
864 15.094119 -36.79034
868 -31.68672 -1.5370724
956 -19.152304 1.9422367
960 31.175163 -18.353914
857 31.175163 -18.353914
1009 15.094119 -36.79034
1024 -8.020472 -62.073437
1027 -22.76444 -9.008834
1032 -12.859798 4.2412057
1033 -15.978966 -7.606758
1047 -15.978966 -7.606758
1060 -8.020472 -62.073437
958 9.331975 17.120417
1180 31.175163 -18.353914
1192 19.498209 5.1992154
1742 -26.664324 -3.848122
995 9.612516 18.203762
858 -19.708544 -3.9293246
3174 -14.277672 -2.3506021
5525 31.207846 25.19928
2582 15.094119 -36.79034
869 31.175163 -18.353914
871 15.094119 -36.79034
884 -26.664324 -3.848122
1099 31.175163 -18.353914
1125 -14.277672 -2.3506021
1256 -18.29375 9.105081
1282 -8.020472 -62.073437
1385 31.175163 -18.353914
1392 -8.020472 -62.073437
1870 -23.22644 -16.302872
1888 -9.688724 31.824602
3197 64.88346 31.364578
5805 -11.012488 -13.902671
1756 45.01377 2.2031498
1038 -26.664324 -3.848122
2945 15.094119 -36.79034
3665 -36.518353 49.353947
1643 -26.664324 -3.848122
4979 -14.277672 -2.3506021
4984 -25.383347 1.0627303
903 -22.366713 44.230385
909 -3.2699587 -7.4409113
919 -6.281615 4.8072042
939 31.175163 -18.353914
932 -6.923258 -60.299427
1016 -19.599813 -12.3513775
1017 -19.708544 -3.9293246
992 -15.978966 -7.606758
1093 -8.020472 -62.073437
1106 -8.020472 -62.073437
1326 -14.277672 -2.3506021
952 -7.8059874 -1.7821021
1021 15.094119 -36.79034
1175 -11.012488 -13.902671
1054 31.175163 -18.353914
1399 -10.01655 -7.514508
1122 -26.664324 -3.848122
1309 -10.01655 -7.514508
1311 -19.708544 -3.9293246
1061 -16.130556 -3.998771
1199 31.175163 -18.353914
1275 6.21964 32.961998
1424 -7.8059874 -1.7821021
1521 74.48592 -36.435715
2200 31.175163 -18.353914
2199 42.544872 -34.78729
1940 43.234814 -34.206505
2311 -21.370493 72.982445
946 31.175163 -18.353914
938 31.175163 -18.353914
1109 -19.599813 -12.3513775
1232 -23.22644 -16.302872
1285 -3.2699587 -7.4409113
944 -19.708544 -3.9293246
966 -14.277672 -2.3506021
1374 -19.152304 1.9422367
1435 -25.383347 1.0627303
982 76.1472 -37.572582
1307 31.175163 -18.353914
1313 -15.978966 -7.606758
1240 -10.01655 -7.514508
981 31.175163 -18.353914
979 -10.01655 -7.514508
1004 31.175163 -18.353914
983 -7.8059874 -1.7821021
2305 -36.08353 48.165768
2377 -60.67587 49.374565
5356 -19.708544 -3.9293246
5287 44.982258 -36.055317
1153 -11.012488 -13.902671
1520 -37.74949 48.81302
1535 -40.901237 45.263348
1578 -32.267574 -5.730421
1600 31.175163 -18.353914
1610 -6.923258 -60.299427
1568 54.087273 19.379938
1738 31.175163 -18.353914
1778 1.1431739 73.82373
1803 42.940353 3.1920161
1793 -6.511351 -60.486336
1837 31.175163 -18.353914
1841 -23.22644 -16.302872
1853 19.937012 6.0974317
1861 -6.923258 -60.299427
1811 64.23139 32.17028
2031 -14.277672 -2.3506021
2036 -19.708544 -3.9293246
1989 66.35166 -12.674709
2120 22.244078 64.59359
2140 31.175163 -18.353914
2147 31.175163 -18.353914
2167 46.848953 20.174887
2212 67.37687 -12.581199
2225 -19.708544 -3.9293246
2269 -12.309122 54.04801
2283 -10.01655 -7.514508
2276 -10.431412 31.431
2466 -8.09643 -59.991
2447 44.982258 -36.055317
2370 50.388706 0.6618544
2887 74.48723 -36.436234
2702 -13.9262705 55.42272
2955 31.175163 -18.353914
2948 -2.4057899 69.23523
4126 31.175163 -18.353914
4036 -22.399895 44.17875
4192 31.175163 -18.353914
4184 -40.37001 45.641644
4286 -27.965265 -13.888966
4075 66.43537 10.170344
4331 64.74482 31.545156
4415 44.982258 -36.055317
3487 -24.259909 72.32316
4409 -12.90796 54.679817
4336 -57.044823 6.4568486
4402 19.625664 38.0255
4084 57.65808 18.532652
4400 35.67859 22.850224
4622 -38.488007 46.647255
4733 29.682316 26.245935
4678 32.677883 24.310787
4676 32.683464 24.308517
4667 28.35261 27.297035
4672 36.70154 22.440948
4707 23.882929 32.099293
4729 64.71176 31.57983
2958 39.196705 49.51015
4744 49.979076 19.868721
4254 32.69874 24.30113
4693 -3.1449754 68.76412
2977 57.659348 18.53213
4987 9.821545 17.61044
4990 -6.263445 -61.01972
4788 64.51037 31.832624
4088 49.58095 0.29010275
5007 -58.245335 55.702934
5037 -58.24554 55.702938
5076 66.41611 -13.131476
5123 31.175163 -18.353914
5144 31.175163 -18.353914
4890 41.92908 20.909334
5132 31.175163 -18.353914
5192 -58.245846 55.702896
5195 43.453217 3.3037643
5213 -7.0564184 32.17818
5217 -12.3092575 54.048016
5321 -7.8059874 -1.7821021
5280 -13.555521 55.23223
5251 61.57988 17.031607
5408 -44.111774 23.129993
5649 35.513214 44.742016
1002 -26.664324 -3.848122
1003 -19.152304 1.9422367
3597 20.894287 62.99331
1055 31.175163 -18.353914
1056 31.175163 -18.353914
1059 -19.152304 1.9422367
1096 15.094119 -36.79034
1039 -14.277672 -2.3506021
2757 -22.39989 44.17874
2364 19.937012 6.0974317
3020 64.035736 32.411694
3127 15.094119 -36.79034
3164 -10.01655 -7.514508
2969 -10.830233 31.227993
2821 -10.944999 31.16864
3145 -7.142258 -59.742405
3193 -8.500896 53.228233
3205 -15.978966 -7.606758
3194 -36.08246 48.1646
2405 -13.428246 55.116734
3240 -15.978966 -7.606758
3245 -22.76444 -9.008834
3225 -58.245354 55.70292
3295 15.094119 -36.79034
3355 -7.142258 -59.742405
3374 74.8311 5.2155876
3198 67.035416 -13.274249
3292 66.57106 -12.339191
3436 -36.518856 49.354145
3143 -7.5503473 -60.110603
3466 -39.076275 46.91894
3520 44.982258 -36.055317
3550 -22.76444 -9.008834
3568 67.035416 -13.274249
3438 -8.020472 -62.073437
2692 44.982258 -36.055317
3650 -8.020472 -62.073437
3673 -16.982094 -17.167273
3646 -42.87676 23.403446
3697 -13.868432 55.358356
3496 -8.020472 -62.073437
3710 -19.708544 -3.9293246
3223 44.315815 20.505152
4077 -24.156887 6.740096
4146 -16.982094 -17.167273
4147 -12.859798 4.2412057
4118 -4.1862073 68.01788
3272 27.054358 9.183206
4170 -22.76444 -9.008834
4228 -60.54758 45.582397
4176 -56.660072 9.8907585
4282 -14.277672 -2.3506021
4371 -14.277672 -2.3506021
4235 -23.617453 72.47348
4248 -22.76444 -9.008834
4488 -10.01655 -7.514508
4490 -44.278854 23.211126
4209 64.83062 31.431065
4609 47.62674 35.41801
4638 51.842 -2.8161614
4745 -30.949173 35.824852
4610 -54.852028 8.963136
4918 15.094119 -36.79034
4534 44.982258 -36.055317
4850 -60.67245 44.837673
5500 -10.01655 -7.514508
4570 57.653076 18.534143
5746 31.175163 -18.353914
3655 -44.31451 24.085772
5879 -19.708544 -3.9293246
5895 -7.8059874 -1.7821021
3327 41.1536 3.7197032
1022 31.175163 -18.353914
1152 -24.156887 6.740096
1167 -11.012488 -13.902671
4618 -38.487373 46.646736
1260 15.094119 -36.79034
1045 31.175163 -18.353914
1194 -3.2699587 -7.4409113
1289 -20.527035 73.17577
1135 -19.152304 1.9422367
1395 -19.152304 1.9422367
5179 -22.76444 -9.008834
5478 -29.802593 32.501568
5299 27.054327 9.183233
5439 19.937012 6.0974317
5591 57.65884 18.532438
5845 44.924126 2.4385898
5990 -24.156887 6.740096
1321 -16.982094 -17.167273
1628 44.103104 2.9966552
2103 0.06494379 72.13646
2836 -10.01655 -7.514508
1171 -11.012488 -13.902671
1118 -19.708544 -3.9293246
1129 15.094119 -36.79034
1071 -14.277672 -2.3506021
1427 -14.277672 -2.3506021
1209 31.175163 -18.353914
1163 -10.01655 -7.514508
1079 -22.76444 -9.008834
1080 -22.76444 -9.008834
1081 -7.8059874 -1.7821021
1082 -14.277672 -2.3506021
1083 -14.277672 -2.3506021
1085 -32.267574 -5.730421
1086 -28.335705 -8.856448
1087 -15.978966 -7.606758
1088 -19.152304 1.9422367
1089 -16.982094 -17.167273
1341 -15.978966 -7.606758
1349 15.094119 -36.79034
1173 -24.79392 -12.518098
1237 15.094119 -36.79034
1242 15.094119 -36.79034
1298 -19.152304 1.9422367
3798 9.6098995 16.94562
1680 -8.020472 -62.073437
1097 -19.708544 -3.9293246
1234 -15.978966 -7.606758
2072 35.087566 43.883247
4243 -16.982094 -17.167273
1211 -15.978966 -7.606758
1178 -19.599813 -12.3513775
2241 15.094119 -36.79034
4970 9.6098995 16.94562
1141 -8.020472 -62.073437
1142 -8.020472 -62.073437
1144 -8.020472 -62.073437
1149 -19.708544 -3.9293246
1287 -12.859798 4.2412057
2661 39.923607 21.39334
3439 -8.020472 -62.073437
1160 -24.107792 -5.7317643
3600 84.06315 2.7648795
1195 -7.8059874 -1.7821021
1205 31.175163 -18.353914
1208 -19.152304 1.9422367
1215 -14.277672 -2.3506021
1221 -19.708544 -3.9293246
1224 -23.867197 -2.8435693
1225 -8.020472 -62.073437
1248 -24.156887 6.740096
1249 31.175163 -18.353914
1264 -8.020472 -62.073437
1265 -22.76444 -9.008834
1266 31.175163 -18.353914
1229 31.175163 -18.353914
1320 15.094119 -36.79034
1323 -7.8059874 -1.7821021
1330 -19.152304 1.9422367
